review_id,section,start,end,type,which,chosen,rule,annotator_a,annotator_b
24543,desc,812,833,label_conflict,,size,prefer_more_frequent,size,ease_of_cleaning
24543,desc,1265,1300,label_conflict,,size,prefer_more_frequent,weight,size
24543,desc,1301,1318,span_only_one_annotator,b_only,weight,union_keep,,
24543,review,40,67,span_only_one_annotator,b_only,purchase_intent,union_keep,,
24608,title,22,30,span_only_one_annotator,b_only,size,union_keep,,
24737,title,33,41,span_only_one_annotator,b_only,size,union_keep,,
24967,desc,99,121,span_only_one_annotator,b_only,size,union_keep,,
24967,desc,154,167,span_only_one_annotator,b_only,design,union_keep,,
24967,desc,184,254,span_only_one_annotator,b_only,size,union_keep,,
24967,desc,263,271,span_only_one_annotator,b_only,color,union_keep,,
24967,desc,271,281,span_only_one_annotator,b_only,design,union_keep,,
24967,desc,286,300,span_only_one_annotator,b_only,leak_resistance,union_keep,,
24967,desc,367,407,span_only_one_annotator,b_only,size,union_keep,,
24967,desc,425,491,span_only_one_annotator,b_only,material,union_keep,,
24967,review,57,76,span_only_one_annotator,b_only,overall,union_keep,,
24967,review,220,266,span_only_one_annotator,b_only,performance,union_keep,,
24967,review,625,651,span_only_one_annotator,b_only,overall,union_keep,,
24967,review,864,894,span_only_one_annotator,b_only,overall,union_keep,,
25026,title,41,78,span_only_one_annotator,b_only,quantity,union_keep,,
25026,desc,0,39,span_only_one_annotator,b_only,compatibility,union_keep,,
25026,desc,40,205,span_only_one_annotator,b_only,quantity,union_keep,,
25026,desc,206,256,span_only_one_annotator,a_only,quantity,union_keep,,
25201,desc,248,263,span_only_one_annotator,a_only,ease_of_use,union_keep,,
25201,desc,469,487,span_only_one_annotator,a_only,ease_of_use,union_keep,,
25298,desc,165,177,span_only_one_annotator,b_only,size,union_keep,,
25298,desc,391,398,span_only_one_annotator,b_only,size,union_keep,,
25298,review,33,55,span_only_one_annotator,b_only,waterproofing,union_keep,,
25298,review,41,55,span_only_one_annotator,a_only,waterproofing,union_keep,,
25298,review,66,81,label_conflict,,durability,prefer_more_frequent,durability,build_quality
25298,review,325,355,label_conflict,,durability,prefer_more_frequent,durability,build_quality
25332,review,102,190,span_only_one_annotator,b_only,waterproofing,union_keep,,
25332,review,144,189,span_only_one_annotator,a_only,durability,union_keep,,
25354,desc,210,235,span_only_one_annotator,a_only,portability,union_keep,,
25354,desc,220,228,span_only_one_annotator,b_only,portability,union_keep,,
25354,desc,717,728,span_only_one_annotator,b_only,portability,union_keep,,
25354,desc,717,735,span_only_one_annotator,a_only,portability,union_keep,,
25354,review,159,200,span_only_one_annotator,b_only,overall,union_keep,,
25487,title,62,73,span_only_one_annotator,b_only,design,union_keep,,
25487,title,78,94,span_only_one_annotator,b_only,design,union_keep,,
25696,desc,176,198,span_only_one_annotator,b_only,ease_of_use,union_keep,,
25696,desc,176,222,span_only_one_annotator,a_only,ease_of_use,union_keep,,
25696,desc,227,254,span_only_one_annotator,b_only,environmental_impact,union_keep,,
25696,desc,300,349,span_only_one_annotator,a_only,ease_of_use,union_keep,,
25696,desc,320,330,span_only_one_annotator,b_only,ease_of_use,union_keep,,
25696,desc,357,410,span_only_one_annotator,a_only,durability,union_keep,,
25696,desc,412,445,span_only_one_annotator,a_only,waterproofing,union_keep,,
25696,desc,412,445,span_only_one_annotator,a_only,build_quality,union_keep,,
25696,desc,421,445,span_only_one_annotator,b_only,durability,union_keep,,
25696,desc,421,445,span_only_one_annotator,b_only,waterproofing,union_keep,,
25696,desc,470,483,label_conflict,,material,prefer_more_frequent,material,build_quality
25696,desc,488,554,span_only_one_annotator,a_only,performance,union_keep,,
25696,desc,508,514,span_only_one_annotator,b_only,material,union_keep,,
25696,desc,559,576,span_only_one_annotator,b_only,performance,union_keep,,
25696,desc,559,612,span_only_one_annotator,a_only,ease_of_use,union_keep,,
25696,desc,650,666,span_only_one_annotator,b_only,ease_of_use,union_keep,,
25808,title,8,37,span_only_one_annotator,a_only,capacity,union_keep,,
25880,desc,39,53,span_only_one_annotator,a_only,design,union_keep,,
25880,desc,104,119,span_only_one_annotator,a_only,size,union_keep,,
25880,desc,191,205,label_conflict,,size,prefer_more_frequent,material,size
25880,desc,207,263,span_only_one_annotator,a_only,durability,union_keep,,
25880,desc,240,263,span_only_one_annotator,b_only,adjustability,union_keep,,
25880,desc,270,281,span_only_one_annotator,b_only,comfort,union_keep,,
25880,desc,312,322,span_only_one_annotator,b_only,material,union_keep,,
25880,desc,405,424,span_only_one_annotator,b_only,durability,union_keep,,
25880,review,0,9,label_conflict,,design,prefer_more_frequent,design,overall
26132,desc,469,482,span_only_one_annotator,b_only,ease_of_use,union_keep,,
26132,desc,497,533,span_only_one_annotator,a_only,ease_of_use,union_keep,,
26132,review,0,26,span_only_one_annotator,b_only,overall,union_keep,,
26228,desc,240,272,span_only_one_annotator,b_only,ease_of_use,union_keep,,
26228,desc,282,302,span_only_one_annotator,a_only,ease_of_use,union_keep,,
26228,desc,334,341,span_only_one_annotator,b_only,durability,union_keep,,
26228,desc,334,369,span_only_one_annotator,a_only,material,union_keep,,
26228,desc,342,369,span_only_one_annotator,b_only,material,union_keep,,
26228,desc,497,533,span_only_one_annotator,a_only,ease_of_use,union_keep,,
26228,desc,535,585,label_conflict,,power,prefer_non_generic,performance,power
26527,title,24,55,span_only_one_annotator,a_only,size,union_keep,,
26675,title,24,55,span_only_one_annotator,a_only,portability,union_keep,,
26675,title,37,45,span_only_one_annotator,b_only,portability,union_keep,,
26675,desc,23,35,span_only_one_annotator,b_only,portability,union_keep,,
26675,desc,240,272,span_only_one_annotator,b_only,ease_of_use,union_keep,,
26675,desc,240,302,span_only_one_annotator,a_only,ease_of_use,union_keep,,
26675,desc,497,533,span_only_one_annotator,a_only,performance,union_keep,,
26675,desc,535,585,span_only_one_annotator,a_only,portability,union_keep,,
26675,desc,544,561,span_only_one_annotator,b_only,performance,union_keep,,
26675,desc,591,611,span_only_one_annotator,b_only,portability,union_keep,,
26800,title,24,35,span_only_one_annotator,a_only,design,union_keep,,
26800,desc,282,327,span_only_one_annotator,a_only,build_quality,union_keep,,
26800,desc,305,327,span_only_one_annotator,b_only,build_quality,union_keep,,
26800,desc,336,347,span_only_one_annotator,b_only,ease_of_use,union_keep,,
26800,desc,348,365,span_only_one_annotator,a_only,ease_of_use,union_keep,,
26800,desc,453,476,span_only_one_annotator,a_only,design,union_keep,,
26800,desc,477,553,span_only_one_annotator,b_only,ease_of_use,union_keep,,
26818,title,17,23,span_only_one_annotator,b_only,size,union_keep,,
26818,title,17,28,span_only_one_annotator,a_only,size,union_keep,,
26818,desc,71,85,span_only_one_annotator,a_only,comfort,union_keep,,
26818,desc,102,118,span_only_one_annotator,b_only,comfort,union_keep,,
26818,desc,282,327,span_only_one_annotator,a_only,durability,union_keep,,
26818,desc,305,327,span_only_one_annotator,b_only,performance,union_keep,,
26818,desc,453,476,span_only_one_annotator,a_only,portability,union_keep,,
26818,review,228,247,span_only_one_annotator,b_only,purchase_intent,union_keep,,
26880,title,8,15,span_only_one_annotator,b_only,ease_of_use,union_keep,,
26880,review,74,111,span_only_one_annotator,a_only,size,union_keep,,
26954,title,17,19,span_only_one_annotator,b_only,temperature_rating,union_keep,,
26954,title,20,38,span_only_one_annotator,b_only,size,union_keep,,
26954,desc,108,112,span_only_one_annotator,b_only,temperature_rating,union_keep,,
26994,title,0,28,span_only_one_annotator,a_only,size,union_keep,,
26994,title,8,16,span_only_one_annotator,b_only,size,union_keep,,
26994,desc,332,354,span_only_one_annotator,a_only,ventilation,union_keep,,
26994,desc,412,423,span_only_one_annotator,b_only,ventilation,union_keep,,
26994,desc,615,626,span_only_one_annotator,b_only,weight,union_keep,,
26994,desc,615,647,span_only_one_annotator,a_only,weight,union_keep,,
26994,desc,631,647,span_only_one_annotator,b_only,portability,union_keep,,
27075,title,8,16,span_only_one_annotator,b_only,size,union_keep,,
27202,desc,617,630,span_only_one_annotator,b_only,runtime,union_keep,,
27202,desc,617,709,span_only_one_annotator,a_only,ease_of_use,union_keep,,
27202,desc,632,708,span_only_one_annotator,b_only,material,union_keep,,
27202,desc,718,732,label_conflict,,material,prefer_more_frequent,material,ease_of_cleaning
27202,review,0,30,span_only_one_annotator,a_only,size,union_keep,,
27335,title,0,37,span_only_one_annotator,a_only,size,union_keep,,
27335,title,8,14,span_only_one_annotator,b_only,size,union_keep,,
27335,desc,76,82,span_only_one_annotator,b_only,size,union_keep,,
27335,desc,192,213,span_only_one_annotator,a_only,design,union_keep,,
27335,desc,201,213,span_only_one_annotator,b_only,storage,union_keep,,
27335,desc,262,284,span_only_one_annotator,a_only,design,union_keep,,
27335,desc,392,407,span_only_one_annotator,a_only,material,union_keep,,
27335,desc,411,422,span_only_one_annotator,b_only,odor_resistance,union_keep,,
27335,desc,451,464,label_conflict,,ease_of_use,prefer_more_frequent,ease_of_use,ease_of_cleaning
27401,title,121,131,span_only_one_annotator,b_only,quantity,union_keep,,
27491,title,121,131,span_only_one_annotator,b_only,size,union_keep,,
27491,desc,125,138,span_only_one_annotator,b_only,size,union_keep,,
27584,review,29,42,label_conflict,,build_quality,prefer_non_generic,build_quality,overall
27584,review,44,52,label_conflict,,design,prefer_more_frequent,design,overall
27744,desc,249,258,span_only_one_annotator,b_only,adjustability,union_keep,,
27744,desc,368,383,span_only_one_annotator,a_only,build_quality,union_keep,,
27744,desc,391,413,span_only_one_annotator,b_only,build_quality,union_keep,,
27744,desc,422,439,span_only_one_annotator,a_only,ease_of_use,union_keep,,
27744,desc,544,572,span_only_one_annotator,a_only,ease_of_use,union_keep,,
27744,desc,595,649,span_only_one_annotator,b_only,ease_of_use,union_keep,,
27744,review,0,14,span_only_one_annotator,b_only,size,union_keep,,
27744,review,0,34,span_only_one_annotator,a_only,size,union_keep,,
27991,review,0,25,label_conflict,,ease_of_use,prefer_more_frequent,ease_of_use,portability
27991,review,34,134,span_only_one_annotator,b_only,material,union_keep,,
27991,review,56,134,span_only_one_annotator,a_only,material,union_keep,,
28109,desc,113,142,label_conflict,,size,prefer_more_frequent,size,capacity
28109,desc,143,156,span_only_one_annotator,a_only,ease_of_use,union_keep,,
28109,desc,143,178,span_only_one_annotator,b_only,comfort,union_keep,,
28109,desc,330,351,label_conflict,,storage,prefer_non_generic,design,storage
28109,desc,400,424,span_only_one_annotator,a_only,design,union_keep,,
28109,desc,400,424,span_only_one_annotator,a_only,ease_of_use,union_keep,,
28109,desc,400,424,span_only_one_annotator,a_only,design,union_keep,,
28109,desc,468,512,span_only_one_annotator,a_only,durability,union_keep,,
28109,desc,468,512,span_only_one_annotator,a_only,material,union_keep,,
28109,desc,468,579,span_only_one_annotator,b_only,odor_resistance,union_keep,,
28109,desc,532,547,span_only_one_annotator,a_only,material,union_keep,,
28109,desc,551,579,span_only_one_annotator,a_only,durability,union_keep,,
28109,desc,581,618,span_only_one_annotator,b_only,ease_of_cleaning,union_keep,,
28109,desc,591,618,span_only_one_annotator,a_only,ease_of_use,union_keep,,
28109,desc,591,618,span_only_one_annotator,a_only,ease_of_use,union_keep,,
28109,review,22,34,label_conflict,,ease_of_use,prefer_more_frequent,ease_of_use,waterproofing
28109,review,36,60,label_conflict,,comfort,prefer_non_generic,performance,comfort
28199,title,54,63,span_only_one_annotator,b_only,size,union_keep,,
28303,title,24,31,span_only_one_annotator,b_only,portability,union_keep,,
28303,title,24,38,span_only_one_annotator,a_only,portability,union_keep,,
28303,desc,396,435,span_only_one_annotator,a_only,durability,union_keep,,
28303,desc,412,446,span_only_one_annotator,b_only,durability,union_keep,,
28303,desc,412,446,span_only_one_annotator,b_only,ease_of_use,union_keep,,
28303,desc,494,504,span_only_one_annotator,b_only,weight,union_keep,,
28303,desc,494,511,span_only_one_annotator,a_only,portability,union_keep,,
28303,desc,547,570,label_conflict,,ease_of_use,prefer_more_frequent,ease_of_use,durability
28303,desc,641,720,span_only_one_annotator,a_only,performance,union_keep,,
28303,desc,692,720,span_only_one_annotator,b_only,ease_of_use,union_keep,,
28303,desc,808,851,label_conflict,,material,prefer_non_generic,material,performance
28303,desc,912,952,span_only_one_annotator,a_only,durability,union_keep,,
28303,desc,935,952,span_only_one_annotator,b_only,material,union_keep,,
28303,desc,1006,1072,span_only_one_annotator,a_only,ease_of_use,union_keep,,
28303,desc,1030,1072,span_only_one_annotator,b_only,durability,union_keep,,
28757,desc,443,471,span_only_one_annotator,b_only,ease_of_use,union_keep,,
28757,desc,443,524,span_only_one_annotator,a_only,ease_of_use,union_keep,,
28757,desc,860,914,span_only_one_annotator,a_only,design,union_keep,,
28757,desc,915,974,span_only_one_annotator,a_only,design,union_keep,,
28757,desc,962,974,span_only_one_annotator,b_only,ease_of_use,union_keep,,
28757,desc,980,1011,label_conflict,,portability,prefer_non_generic,portability,design
28757,desc,1018,1036,span_only_one_annotator,b_only,performance,union_keep,,
28757,desc,1138,1223,span_only_one_annotator,b_only,portability,union_keep,,
28775,title,8,16,span_only_one_annotator,b_only,size,union_keep,,
28882,review,0,20,sentiment_conflict,,positive,prefer_polar_over_neutral,neutral,positive
28978,title,13,20,span_only_one_annotator,b_only,material,union_keep,,
28978,desc,107,128,label_conflict,,durability,prefer_more_frequent,build_quality,durability
28978,desc,153,190,span_only_one_annotator,a_only,size,union_keep,,
28978,desc,172,190,span_only_one_annotator,b_only,size,union_keep,,
28978,desc,360,392,label_conflict,,adjustability,prefer_non_generic,adjustability,design
28978,desc,426,457,span_only_one_annotator,a_only,material,union_keep,,
28978,desc,437,448,span_only_one_annotator,b_only,adjustability,union_keep,,
28978,desc,549,577,span_only_one_annotator,a_only,ease_of_cleaning,union_keep,,
28978,desc,560,570,span_only_one_annotator,b_only,material,union_keep,,
28978,desc,701,740,span_only_one_annotator,a_only,portability,union_keep,,
28978,desc,713,729,span_only_one_annotator,b_only,ease_of_cleaning,union_keep,,
28978,desc,796,860,span_only_one_annotator,a_only,runtime,union_keep,,
28978,desc,828,860,span_only_one_annotator,b_only,portability,union_keep,,
28978,desc,865,889,label_conflict,,runtime,prefer_more_frequent,power,runtime
28978,desc,940,983,span_only_one_annotator,b_only,power,union_keep,,
29015,title,37,43,span_only_one_annotator,b_only,size,union_keep,,
29350,review,9,77,span_only_one_annotator,b_only,ease_of_use,union_keep,,
29350,review,53,77,span_only_one_annotator,a_only,ease_of_use,union_keep,,
29350,review,53,77,span_only_one_annotator,a_only,ease_of_use,union_keep,,
29350,review,185,260,span_only_one_annotator,a_only,ease_of_use,union_keep,,
29350,review,185,260,span_only_one_annotator,a_only,ease_of_use,union_keep,,
29350,review,191,260,span_only_one_annotator,b_only,ease_of_use,union_keep,,
29350,review,295,319,span_only_one_annotator,a_only,ease_of_use,union_keep,,
29350,review,329,365,span_only_one_annotator,a_only,brand_trust,union_keep,,
29350,review,435,484,span_only_one_annotator,a_only,customer_service,union_keep,,
29350,review,496,539,span_only_one_annotator,b_only,customer_service,union_keep,,
29455,title,21,29,span_only_one_annotator,b_only,size,union_keep,,
29455,title,40,58,span_only_one_annotator,b_only,waterproofing,union_keep,,
29530,review,3,31,span_only_one_annotator,b_only,size,union_keep,,
29530,review,27,31,span_only_one_annotator,a_only,size,union_keep,,
29691,review,1340,1372,span_only_one_annotator,a_only,ease_of_use,union_keep,,
29691,review,1375,1387,span_only_one_annotator,b_only,price,union_keep,,
29709,review,979,998,span_only_one_annotator,a_only,size,union_keep,,
29709,review,1030,1054,span_only_one_annotator,b_only,size,union_keep,,
29709,review,1433,1531,label_conflict,,privacy,prefer_non_generic,design,privacy
29709,review,2407,2491,span_only_one_annotator,b_only,weight,union_keep,,
29709,review,2432,2458,span_only_one_annotator,a_only,weight,union_keep,,
30460,desc,258,315,span_only_one_annotator,a_only,ease_of_use,union_keep,,
30460,desc,284,297,span_only_one_annotator,b_only,ease_of_use,union_keep,,
30460,review,0,29,span_only_one_annotator,a_only,performance,union_keep,,
30460,review,9,18,span_only_one_annotator,b_only,weight,union_keep,,
30460,review,31,42,label_conflict,,ease_of_use,prefer_more_frequent,weight,ease_of_use
30460,review,60,111,label_conflict,,ease_of_use,prefer_more_frequent,ease_of_use,price
30460,review,113,124,span_only_one_annotator,a_only,price,union_keep,,
30510,review,211,254,label_conflict,,durability,prefer_non_generic,performance,durability
30510,review,302,418,span_only_one_annotator,a_only,durability,union_keep,,
30631,desc,36,41,span_only_one_annotator,b_only,quantity,union_keep,,
30631,desc,36,57,span_only_one_annotator,a_only,battery_type,union_keep,,
30631,desc,59,87,label_conflict,,included_items,prefer_more_frequent,included_items,battery_type
30631,review,11,22,span_only_one_annotator,b_only,overall,union_keep,,
30738,title,33,49,span_only_one_annotator,b_only,color,union_keep,,
30903,title,32,60,span_only_one_annotator,b_only,design,union_keep,,
30903,review,92,140,sentiment_conflict,,negative,prefer_polar_over_neutral,neutral,negative
30903,review,360,526,span_only_one_annotator,a_only,storage,union_keep,,
30903,review,428,452,span_only_one_annotator,b_only,ease_of_use,union_keep,,
30903,review,614,672,span_only_one_annotator,b_only,ease_of_use,union_keep,,
30903,review,798,833,span_only_one_annotator,b_only,storage,union_keep,,
30957,title,0,24,span_only_one_annotator,a_only,material,union_keep,,
30957,title,8,24,span_only_one_annotator,b_only,material,union_keep,,
31090,review,415,454,span_only_one_annotator,b_only,durability,union_keep,,
31090,review,467,484,span_only_one_annotator,a_only,durability,union_keep,,
31294,title,54,80,span_only_one_annotator,b_only,design,union_keep,,
