review_id,asin,overall,title,description,reviewText,cat_l1,cat_l2,cat_l3,cat_l4,cat_l5
29339,B00VTJMDLU,2.0,Coleman Trailhead II Cot,,"Was disappointed wgen i got this item. I always thought of coleman to make highend product. This item look like it was cheaply made. The welding and assembly is very disappointing. It was falling apart. Had to return it. Even if tgis item was intact, i know that its not gonna last long and will break off in a matter of time.",Sports & Outdoors,Outdoor Recreation,Camping & Hiking,Camping Furniture,Cots & Hammocks
2772,B0009PUQ8M,5.0,Coleman Tent Kit,"Set up the tent quickly with the steel tent pegs and rubber mallet. Keep it clean for the entire campout with the nesting hand broom and dustpan. When the fun is done, use the tent stake puller to get the pegs out of the ground easily. All four of these important tools fit nicely inside the mesh carry bag for the next adventure.",Great!!!,Sports & Outdoors,Outdoor Recreation,Camping & Hiking,Tents & Shelters,Tent Accessories
26767,B00F3S5QJE,4.0,Coleman Propane Grill | RoadTrip LXE Portable Gas Grill,"Stop manhandling those heavy, bulky backyard beasts and show off as the grill master with the Coleman RoadTrip LXE Propane Grill. It's easy to tote around and set up. Just fold it up, roll it with one hand to your favorite cooking spot and set it up in a matter of seconds with the lift and lock system. The grill comes equipped with durable cast-iron grilling surfaces. (Coleman RoadTrip pot support and griddles are available separately.) When you're ready to grill, push a button to ignite the InstaStart matchless lighting system. Cook for more than an hour on one propane cylinder with 20,000 BTUs of power on 285 sq. in. (1838.7 sq. cm) of cooking surface. It's perfect for BBQs, picnics, tailgating, camping or a night on the patio. When you're ready to leave, it folds down small enough to fit in the back of most car trunks.","I got this grill as a gift from my wife for tailgating and it works great.  My friend also got one and we cooked for 20-30 people at our tailgates this season for six games.  No problems cooking a variety of food and I didn't experience any trouble with hot spots or putting the lid down.  I have a couple minor complaints.  One is that the hooks on the front of the grill are so wide that they are pretty useless for hanging cooking utensils on.  They just won't fit.  I had to set them on the side slide out side shelves, which are awesome, so they take up space I could be using for something else.  Also the latch that locks the cover never fails to open when I'm wheeling the grill around.  That is super annoying because the grates fall out then you get your hands dirty picking them up.  With that said I can't recommend this grill enough.  It was perfect for tailgating and never let me down.",Sports & Outdoors,Outdoor Recreation,Camping & Hiking,Camp Kitchen,Stoves & Grills
11610,B00168XMDM,4.0,Coleman Camp Axe,"Get the right tool for multiple jobs when you're at the campsite with the Coleman Camp Axe. The sharp edge of the durable drop-forged steel head easily splits wood for a campfire or stove, while the flat edge works wonders for driving tent stakes into hard ground. When it's time to pack up, pulling your tent stakes is easy with the notch cut into the head. Durable and well built, the Coleman Camp Axe is perfect for the campsite, wooded terrain, or the backyard. The axe is equipped with a drop-forged carbon-steel axe head that easily splits wood into kindling, along with a forged steel handle and an ergonomic nonslip grip. With the Coleman Camp Axe, you'll be ready for any camping contingency.",Keep it sharp and it splits the wood when needed. Be mindful of your shins!,Sports & Outdoors,Outdoor Recreation,Camping & Hiking,Knives & Tools,Axes & Hatchets
29726,B019YDV6A6,4.0,Coleman Carlsbad Tent with Screen Room,"Sleep in after the sun rises or put the kids to bed early while the sun is still up with a Coleman Carlsbad Fast Pitch Dome Tent with Screen Room. The Dark Room technology on this tent blocks 90% of sunlight to keep the tent darker if you want to sleep while the sun is up, and it also reduces how much the tent heats up during the day by up to 11.4%.","this is a good tent for people who want to bring some of the conveniences of home to a campsite. The tent itself is relatively easy to pitch. It is descried as a four person tent, which may be a tight fit for four average or larger adults. Two to three adults could fit comfortably or may  an adult and a couple of little kids. It has some nice features including an eport which allows access to power. The major selling point is the dark room feature. And it is dark. As a sper light sleeper I wish I had that feature in my bedroom but in all honesty one of the charms of camping is waking to the light of the early morning sun,. Still it probably is effective at helping kids sleep and certainly will block any light. The tent also has a screened in porch. It is not waterproof or weather resistant but is an enjoyable feature.

This is a good tent for people who enjoy camping but not necessarily roughing it. It is too heavy for backpacking but great for campsite use. It is roomy and  designed for comfort. It is well made and should provide years of enjoyment. .",Sports & Outdoors,Outdoor Recreation,Camping & Hiking,Tents & Shelters,Tents
22319,B006HFA1YC,3.0,Coleman 9-Can Soft Cooler with Removable Liner,"Keep food and drinks cold with the Coleman Soft Cooler. This compact, portable cooler bag holds up to nine cans and offers plenty of space for a family picnic or game-day snacks. Heat-welded seams in the zippered main compartment prevent leaks and maintain a cold environment, while the removable hard plastic liner fits snugly inside the soft cooler and allows you to easily dump out any ice melt. When not using the hard plastic liner, you can use ice substitutes to keep contents cold and dry. The cooler bag's easy-clean interior has an antimicrobial lining to resist formation of mold, mildew, fungus, and odor. A zippered front pocket, pocket under the lid, and two side mesh pockets make it easy to carry water bottles, snacks, silverware, and other accessories. You can also secure items to the top with the convenient bungee cords built into the lid. An adjustable shoulder strap lets you comfortably carry the cooler anywhere you go.","Purchased for hubby's lunch tote, to replace his worn out one. It's smaller than his original tote. Too costly to return, so we will keep it for traveling in our car or trips outside for a picnic. Only large enough to carry a couple of bottles of water and a few snacks.",Sports & Outdoors,Outdoor Recreation,Camping & Hiking,Camp Kitchen,Coolers
4816,B0009PUTHU,1.0,Coleman Self-Inflating Camp Pad with Pillow,"Sleep on a layer of air while camping, with the Coleman Self-Inflating Camp Pad With Pillow. Measuring 25"" wide by 76"" long by 2.5"" high when inflated, the Camp Pad features a convenient built-in pillow and tufted design for added comfort. The Camp Pad's free-flow valve makes for easy inflation and deflation. It's constructed with a sturdy nylon shell for durability and weather-resistance. The attached compression straps make for easy transport and storage. Perfect for camping, weekends at the cabin, or even at home to accommodate an overflow of unexpected guests, Coleman's self-inflating pad inflates with the twist of a valve to create a comfortable, 2-inch thick sleeping pad. A pillow offers additional comfort while the 70D nylon, spot-bonded surface will keep you comfortable throughout the night. Measuring 76 inches long by 24.5 inches wide, this five-pound mat rolls up for convenient storage and offers compression straps. <strong>About Coleman</strong><br> The Coleman Company has been creating and innovating products for recreational outdoor use since W.C. Coleman started selling gasoline-powered lanterns in 1900. Inventor of the hugely popular fold-up camp stove, Coleman developed a plastic liner for his galvanized steel coolers in 1957--the birth of the modern cooler--and the company has been improving their utility and design ever since. The array of products that bear the Coleman name now includes just about everything you might need to work or play outdoors, from tents and sleeping bags to boats, backpacks, and furniture.","I bought this as an afterthought -- as in, ""Oh yeah, I need one of those too!  Almost forgot"".

Since it was a fast purchase, I didn't research, figuring Coleman to be good regardless.  WRONG!

1.  Not self-inflating as I think of self-inflating.  There is a thin foam pad that compresses when the mat is rolled up, and it expands again, letting in a bit of air, when the valve is open.

2.  It is ALSO self-DEflating!  I learned this while camping.  There are no holes in it; I figure the valve must be faulty.  I woke up with only that thin foam insert between me and the ground.  My body weight forced the air out.

3.  The pillow is good.  I like the pillow.

I would not recommend this to even an enemy.  I'm going to a closed-cell foam pad, and if I can find the receipt, it's definitely going back.

I'm very unhappy with Coleman.

Josh",Sports & Outdoors,Outdoor Recreation,Camping & Hiking,Sleeping Bags & Camp Bedding,Sleeping Pads
13081,B00168PI4S,5.0,"Coleman Jug With Water Carrier, 5 Gallons, Blue","Coleman, 5 gallon, blue, poly Lite water carrier, molded in handle & hand grip, fast flow spigot stores on the handle when not in use, non-insulated, polyethylene case resists scratches & dents. Comfortably port water to your campsite, picnic, boat, and beyond with the Coleman 5-gallon water carrier. The carrier features a tough polyethylene construction that's scratch- and impact-resistant, helping it hold up to rough handling. More importantly, the carrier's fast-flow spigot delivers instant water access; no more struggling to tip the carrier each time you fill up your water bottle. The carrier also includes a built-in molded handle and handgrip for comfortable, easy carrying.","This goes in my van everytime I go camping. My dog's drinking water, and dish washing water comes from here.",Sports & Outdoors,Outdoor Recreation,Camping & Hiking,Hydration & Filtration,
3116,B0009PUQ8M,4.0,Coleman Tent Kit,"Set up the tent quickly with the steel tent pegs and rubber mallet. Keep it clean for the entire campout with the nesting hand broom and dustpan. When the fun is done, use the tent stake puller to get the pegs out of the ground easily. All four of these important tools fit nicely inside the mesh carry bag for the next adventure.",You get what you see,Sports & Outdoors,Outdoor Recreation,Camping & Hiking,Tents & Shelters,Tent Accessories
14126,B00168XMDM,5.0,Coleman Camp Axe,"Get the right tool for multiple jobs when you're at the campsite with the Coleman Camp Axe. The sharp edge of the durable drop-forged steel head easily splits wood for a campfire or stove, while the flat edge works wonders for driving tent stakes into hard ground. When it's time to pack up, pulling your tent stakes is easy with the notch cut into the head. Durable and well built, the Coleman Camp Axe is perfect for the campsite, wooded terrain, or the backyard. The axe is equipped with a drop-forged carbon-steel axe head that easily splits wood into kindling, along with a forged steel handle and an ergonomic nonslip grip. With the Coleman Camp Axe, you'll be ready for any camping contingency.",Great for the price. Helps us on camping trips.,Sports & Outdoors,Outdoor Recreation,Camping & Hiking,Knives & Tools,Axes & Hatchets
15750,B001TS71NG,2.0,"Coleman Quad LED Lantern Special Edition Ultra Bright 190 Lumens, Red","Take the convenience of four lights in one with you with the Coleman Quad LED Lantern. Together the lantern shines 190 ultra-bright lumens for up to 75 hours. During an emergency, pop one of the four lights off the base for a personal flashlight. They recharge once theyre back on the base for hands-free light. The 24 LEDs last a lifetime, so they never need replacing and the lantern runs cool so its always safe to touch, even when its been on for hours. Combining an area light with four portable lanterns in a single clever unit, the Coleman LED Quad lantern is a versatile choice for indoor or outdoor use. The Quad is equipped with four removable LED panels that hold 24 LED lights total. Users can remove any of the four panels and use them independently, such as when needing a portable light for the bathroom or tent, or they can keep all four attached to the lantern and produce 190 total lumens of light. As a result, the Quad is the perfect light for group camping trips and any other occasion where folks might splinter off into smaller groups during the night. Each of the panels is a fully functioning light, with six 5mm white LEDs, a rechargeable NiMH battery, an independent on/off switch, and a top handle for carrying or hanging. The NiMH battery--which recharges when stored in the lantern base--provides up to 1.5 hours of light on its own. The lantern base, meanwhile, requires eight D-cell batteries (not included), which provide an approximate run time of 75 hours for the entire lantern. Other features include a main on/off switch located on top of the lantern, a light range of 26 feet, and a limited five-year warranty. <b>About Coleman</b><br> More than 100 years ago, a young man with an entrepreneurial spirit and a better idea began manufacturing lanterns in Wichita, Kansas. His name was W.C. Coleman, and the company he founded would change life in America. A man plagued with such poor vision he sometimes had to ask classmates to read aloud to him, Coleman saw a brilliant light in 1900 in a drugstore window that stopped him in his tracks. He inquired about the light inside and discovered he was able to read even the small print on a medicine bottle by the illumination. The lamps had mantles, not wicks, and were fueled by gasoline under pressure instead of coal oil. Soon afterward, Coleman started a lighting service that offered a ""no light, no pay"" clause--a big step forward for merchants who were burned by inferior products that rarely worked--and drew substantial interest from businesses that wanted to keep their lights on after dark. In the ensuing years, Coleman expanded its product line well beyond lanterns. The company's current catalog is thick with products that make spending time outdoors a pleasure. There are coolers that keep food and drinks cold for days on end, comfortable airbeds that won't deflate during the night, a complete line of LED lights that last for years, powerful portable grills that cook with an authentic open-grill flame, and much, much more. Coleman has truly fashioned much of our outdoor camping experience, and expects to do so for generations to come.","Pretty pricey and doesn't give off nearly as much light as a fuel lantern. Wouldn't buy again for the price. Would go with the propane lanterns all day over this if you want brightness. big and bulky and batteries burn up fast.

-g",Sports & Outdoors,Outdoor Recreation,Camping & Hiking,Lights & Lanterns,Lanterns
1268,B0009PUQAU,1.0,Coleman Sportster II Dual Fuel 1-Burner Stove,"The fully-adjustable Coleman Sportster II Liquid Dual Fuel Stove is an easy to use, essential addition to your outdoor gear that cooks breakfast, lunch and dinner in any weather on the single-burner. The cooking surface is compact enough to fit inside a pack, but large enough to prepare a trail meal. It gives you the option of using Coleman liquid fuel or unleaded gasoline. This all-season stove is perfect for camping, hunting and even in cases of emergency.Built-in pot support and wind protection.Filter funnel included.1.1 pint fuel capacity.Size: 7.38"" x 7.8"" x 6.55"".Weight: 2 lb..",Leaked gas,Sports & Outdoors,Outdoor Recreation,Camping & Hiking,Camp Kitchen,Stoves & Grills
6234,B0009PURKE,5.0,"Coleman Steel-Belted Portable Cooler, 54 Quart","Go back in time with cold food and drinks today when you take a Coleman 54 Quart Steel Belted Cooler along with you. It looks just like the one you remember with its classic design first developed in 1954. Large enough to hold 85 cans and tall enough to hold 2-liter bottles upright, you'll have plenty of space for refreshments for a whole group of people. Whether you're headed on an overnight camping trip, to a tailgate party, or out to a BBQ, the comfort-grip steel handles and stainless steel lid latch make getting to your destination easy, comfortable and secure. Once you arrive, the Have-A-Seat lid will ensure you always have a place to sit and relax while you enjoy the day with a cold drink in hand. When the fun is done, the leak-resistant channel drain makes it easy to empty any excess water without tilting the cooler, so you're ready for your next fun adventure. A Coleman Steel Belted Cooler will rekindle your fondest outdoor memories  and equip you to make many new ones.","The Coleman 54 quart steel-sided cooler immediately takes you back to a different time.  It is wonderfully built, with metal handles riveted to the body of the unit.  The metal latch is a major plus, as this cooler will do most of its duty for me riding in the back of a side-by-side.  While the price may initially scare some, compare this cooler with other all-plastic coolers of similar size.  The difference isn't much compared with what you get.",Sports & Outdoors,Outdoor Recreation,Camping & Hiking,Camp Kitchen,Coolers
11950,B0016HMBN0,3.0,Coleman Hooligan Backpacking Tent,"The Hooligan 2 from Coleman is a 2 person backpacking tent. It features a full coverage coated polyester fly (450mm) that envelops the tent in a cocoon of protection from the harshest weather. A small front vestibule offers some storage space for extra gear and the all mesh body is great for ventilation and stargazing on nights when the weather is clear. The fly seams are sealed at the factory and the rugged 1000D polyethylene floor is a bathtub style (wraps up the sides) for extreme weather protection and has welded seams, even in the corners, to guard against leaks. Set up is with a single pole and thus could not be more simple and quick. Great for beginner backpackers, scouts and those who want to keep it simple.Non Freestanding (1 pole) design is simple to set up and take down.All mesh body for maximum ventilation and comfort and reduces condensation.Zippered back vent in the fly helps to keep the tent comfortable - adjustable through zipper on the back tent wall.Sturdy 11mm (1ea) Shockcorded fiberglass frame for easy set up.All mesh body is perfect for stargazing on nice nights.Full coverage fly is perfect for harsh weather.1 Small storage vestibule - 6 sq. ft. - good for boots etc..1 interior storage pocket.Easy convenient continuous pole sleeve construction.Pin and ring pole to body connection is fast and simple.External guy points to keep the tent stable in storms and high winds.Instructions sewn to carry bag so they are easy to find and hard to lose.All carry sacks and stakes included.Includes convenient flashlight loop on the ceiling.Fire retardant.Import..","Easy setup, spacy inside for one, but a little cramped for one adult and two kids (under 8). Condensation buildup leaves the inside of the fly wet, but on the part slanted away from you so it does not drip on your sleeping area. Overall a great tent. Was able to stow back in the case with no issues on the first time.",Sports & Outdoors,Outdoor Recreation,Camping & Hiking,Tents & Shelters,Tents
8940,B000JFTDPE,3.0,"Coleman Camper&rsquo;s Toilet Paper, 3 Rolls","Take an everyday hygiene necessity on camping trips with Coleman Campers Toilet Paper. Includes 3 rolls of biodegradable, septic-safe 2-ply toilet paper that easily fits in any camping backpack. Each roll contains at least 65 squares of premium tissue and comes in a case that also doubles as a dispenser for added convenience. Compact and convenient, Coleman Campers Toilet Paper lets you take an essential indoor comfort wherever the trail leads.","Not what I thought it was, but; I can use it.",Sports & Outdoors,Outdoor Recreation,Camping & Hiking,Personal Care,Hygiene & Sanitation
22611,B006HFA1YC,4.0,Coleman 9-Can Soft Cooler with Removable Liner,"Keep food and drinks cold with the Coleman Soft Cooler. This compact, portable cooler bag holds up to nine cans and offers plenty of space for a family picnic or game-day snacks. Heat-welded seams in the zippered main compartment prevent leaks and maintain a cold environment, while the removable hard plastic liner fits snugly inside the soft cooler and allows you to easily dump out any ice melt. When not using the hard plastic liner, you can use ice substitutes to keep contents cold and dry. The cooler bag's easy-clean interior has an antimicrobial lining to resist formation of mold, mildew, fungus, and odor. A zippered front pocket, pocket under the lid, and two side mesh pockets make it easy to carry water bottles, snacks, silverware, and other accessories. You can also secure items to the top with the convenient bungee cords built into the lid. An adjustable shoulder strap lets you comfortably carry the cooler anywhere you go.","This is a good cooler. I use it as a lunchbox for work. I like that the hard lining can be removed if needed. The only concern so far is that this cooler is so well insulated that when I leave it in the fridge, I don't believe it is letting the cold air in. My food isn't spoiling but at times, yogurt or fruit isn't as cold as if it were simply in a bag or different style box.",Sports & Outdoors,Outdoor Recreation,Camping & Hiking,Camp Kitchen,Coolers
9567,B000W7BHJY,4.0,Coleman 8-Person Tent for Camping | Red Canyon Car Camping Tent,"Measuring 17- by 10-feet, Coleman's Red Canyon tent is spacious enough to comfortably sleep eight campers. Ideal for weekend camping trips with family and friends, the Red Canyon features removable privacy walls, allowing you to create up to three separate rooms.","We upgraded to this tent as our kids got older and... well, we did too, and I wanted a cot instead of just an airbed on the ground. We are not serious campers, but wanted something with more space that we could take on our occasional trips (and set up in the backyard from time to time).

So far we have set up and broken it down 3 times, and it seems to be performing well. I just wish that more airflow was possible even with the rainfly up -- you basically have it up and no airflow, or airflow and nothing but mesh over your head -- because even if it is a beautiful day in the 70s, this tent turns into a little heat trap. Not sure if they are all like that. If nothing else, it would be nice if the rainfly was easy to pop on and off or adjust without having to do a full breakdown.

In any case, for our casual use, it has worked out just fine. No leaks, no fabric tearing, nothing crazy like that. The stakes it came with have worked, the included doormat is nice, the storage pockets are adequate, and the room ""dividers"" are helpful.",Sports & Outdoors,Outdoor Recreation,Camping & Hiking,Tents & Shelters,Tents
30361,B000BHA9CG,4.0,Coleman MAX Single Burner Micro Stove Butane/Propane Model# 2000001833,"Coleman Peak One Butane Stove 1-Burner, 2000001833","Delivers decent performance in a small package. The fins, where the pot rests, rotate to stack on each other for storage. They have a tendency to loosen and get out of alignment, but are always easy to remedy. The valve is a bit finicky, especially at simmer. You have a fairly good range of control on this from barely on to full ahead. I also have noticed the burner itself is a bit loose on mine. I've had it for 5 years so that's really not too bad. I'd buy one again if I was in the market for a little stove.",Sports & Outdoors,Outdoor Recreation,Camping & Hiking,Camp Kitchen,Stoves & Grills
9453,B000Q9API2,1.0,Coleman Pocket Compass,"Quicker accuracy with liquid-filled design Easy-turn needle sits on jeweled bearing Made of tough, impact-resistant materials Eight directional reference points: N, NE, E, SE, S, SW, W, NW Glow-in-the-dark pointer is easy to see in the dark Snap lid protects the face in transport Hang tab to keep it close on a belt loop, backpack or keychain.",I ordered three of these and all three had sticky needles and would not indicate true North! Another POS Chinese product!!!,Sports & Outdoors,Sports & Fitness,Boating & Sailing,Boating,Boat Compasses
1641,B0009PUR4A,2.0,"Coleman 2000016402 Mess Kit, Aluminum, 5-Pc.","5 Piece, Aluminum Mess Kit, Includes 8 OZ Cup, 7&quot; Fry Pan, 16 OZ Pot With Lid &amp; 6.5&quot; Dish Pan, Pieces Nest Inside Each Other &amp; Is Covered With A Lid For Easy Storage &amp; Transport.",looks better in the pics,,,,,
16326,B002BM70R6,3.0,Coleman 24-Can Party Stacker Portable Cooler,"You'll be the life of the party when you take along the Coleman 24 Can Party Stacker Cooler to your next event. Not limited to canned drinks, the wide base fits 13 x 9 in. serving dishes, so you can easily pack something for everyone. No matter what you bring, the molded handles will make it easy to get it there. To add even more variety, grab a few coolers in different colors and organize your fun. Use one color to chill the adult drinks, another color for the kids, and keep food warm in yet another, so everyone will know where to find their favorite treats. When the fun is done, the specially designed base fits in the lid of other Party Stacker items, making them simple to stack and store until the next glorious get together.","Great for the cost, great size, no insulation in lid",Sports & Outdoors,Outdoor Recreation,Camping & Hiking,Camp Kitchen,Coolers
17043,B00339C3PK,3.0,Coleman Woodsman II Chair,"The Coleman Woodsman II Chair is a lightweight folding chair perfect for camping, sporting events and more.Unfolded Dimensions: 15.5 in. x 17.5 in. 27.5 in. (39.4 cm x 44.5 cm x 69.9 cm).Folded Dimensions: 22 in. x 17.5 in. x 3 in. (55.9 cm x 44.5 cm x 7.6 cm).",Hard to find a light portable and still comfortable camp chair that is small for packing.  Don't let little ones kneel on them. Ours put her knee though the seat the first time out with it.,Sports & Outdoors,Outdoor Recreation,Camping & Hiking,Camping Furniture,Chairs
10892,B001691QYI,5.0,Coleman Fold N Go Grill Case,"Transport your Coleman Fold N Go Stove or Grill to the campsite easily with the Coleman Fold N Go Grill Case. Compatible with Coleman Fold N Go Stoves and Grills, this rugged carrying case is constructed from heavy-duty nylon and features a padded interior to keep your stove or grill protected on the go. Two drawstring side pouches allow you to easily carry extra propane cylinders (sold separately), while an interior divider keeps accessories organized and accessible. The BBQ grill bag has a durable zippered top opening and 2 strong web handles for comfortable carrying.","The fit is just right - big enough for easy in and out of the grill but small enough to hold everything in place, including the auxiliary griddle we bought separately. Solid construction, convenient carry straps, and pockets for two gas bottles. Keeps everything together and tidy in our RV.",Sports & Outdoors,Outdoor Recreation,Camping & Hiking,Camp Kitchen,
18308,B00363WZSS,3.0,Coleman Pack-Away Deluxe Portable Kitchen,"Bring a cooking station with full features to your next outdoor gathering with the Coleman Pack-Away Deluxe Portable Kitchen. Equipped with a 39.4 x 19.7-inch food prep area, this portable camp kitchen offers ample space for slicing meats and chopping vegetables. A removable sink easily slots into the prep area for easy cleaning. The side stand accommodates most Coleman stoves and coolers, while hanging hooks, a paper-towel holder, and wire shelves offer additional storage space for plates, utensils, and ingredients. To facilitate late-night cooking, a lantern hook provides a convenient place to hang a light. Setting up this portable kitchen is easy: Simply expand the aluminum frame, snap on the surfaces, and make sure the kitchen's footing is steady. When it's time to pack up, the kitchen folds up and easily fits into a single, self-contained case for easy carrying and storage. With its lightweight aluminum frame and sturdy construction, this folding camp kitchen is built to withstand years of rugged use. Outdoor cooking is a ton of fun, but it's not always easy to prep your meal on coolers, picnic tables, and car tailgates. Enter the Coleman deluxe Camp Kitchen, a complete outdoor food preparation center that fits inside a compact carrying case. <table align=""right"" cellpadding=""10"" width=""275""> <tbody><tr><td><img align=""top"" border=""0"" height=""275"" src=""https://images-na.ssl-images-amazon.com/images/G/01/stores/sport-goods/detail-pages/B00363WZSS-1.jpg"" width=""275"" /><br /><br /><small><em><strong>The Camp Kitchen includes a removable dish tub for post-meal cleanup.</strong></em></small></td></tr></tbody></table> The Camp Kitchen is outfitted with a rust-resistant aluminum frame made using heavy-duty channel-extruded aluminum for added strength. More important than the construction, however, is the functionality. The kitchen's main body includes a moisture-resistant MDF tabletop food prep area with plenty of space for chopping onions and shaping hamburger patties. To the side is a wire-grid extender shelf that easily holds most Coleman and other brands of camping stoves at countertop level. No more cooking on the ground or an unstable stump. It's the extras that really make the Camp Kitchen go. The unit offers a handy bottom shelf for storing items like pots, dishware, and bread, along with chrome-plated wire hooks and a spice rack/shelves along the back for mugs, spatulas, and condiments. The Camp Kitchen even includes a removable tub for washing your dishes and a produce bin. And when you're ready to head home, the Camp Kitchen folds up into an easy-to-carry suitcase-style frame that fits easily in most car trunks. Other details include stable leg braces for added support, plastic guards to protect the corners, a lantern hook, a paper-towel holder, and a hand-towel holder. The Camp Kitchen measures 74.5 by 64 by 20 inches (W x H x D) when open and 39.5 by 7 by 20 inches when closed and weighs 24.2 pounds. <b>About Coleman</b><br> More than 100 years ago, a young man with an entrepreneurial spirit and a better idea began manufacturing lanterns in Wichita, Kansas. His name was W.C. Coleman, and the company he founded would change life in America. A man plagued with such poor vision he sometimes had to ask classmates to read aloud to him, Coleman saw a brilliant light in 1900 in a drugstore window that stopped him in his tracks. He inquired about the light inside and discovered he was able to read even the small print on a medicine bottle by the illumination. The lamps had mantles, not wicks, and were fueled by gasoline under pressure instead of coal oil. Soon afterward, Coleman started a lighting service that offered a ""no light, no pay"" clause--a big step forward for merchants who were burned by inferior products that rarely worked--and drew substantial interest from businesses that wanted to keep their lights on after dark. In the ensuing years, Coleman expanded its product line well beyond lanterns. The company's current catalog is thick with products that make spending time outdoors a pleasure. There are coolers that keep food and drinks cold for days on end, comfortable airbeds that won't deflate during the night, a complete line of LED lights that last for years, powerful portable grills that cook with an authentic open-grill flame, and much, much more. Coleman has truly fashioned much of our outdoor camping experience, and expects to do so for generations to come.",Open soon and check for defects.  Mine had cracks I didn't see until I went camping months later.  Check it out.,Sports & Outdoors,Outdoor Recreation,Camping & Hiking,Camp Kitchen,
19991,B004E4GBEM,1.0,Coleman Aluminum Deck Chair with Swivel Table,"Experience comfortable outdoor dining in the Coleman Aluminum Deck Chair with Swivel Table. Its built-in side table lets you enjoy a meal or snack from the comfort of your seat, with a versatile cup holder that can hold a bottle, can, wine glass, or coffee cup. When you're finished eating, the table swivels 360 degrees to stay out of your way. This camping chairs strong aluminum frame, ergonomically angled seat, cushioned back, and padded armrests encourage hours of comfortable relaxation on the deck, at the campsite, or in the backyard. This outdoor folding chair has sewn-in carry straps for easy transportation and storage. It supports up to 225 pounds and is constructed from weather-resistant polyester for durability.","ripped the ugly white tags off and pulled out all the stitching on one side, terrible design.",Sports & Outdoors,Outdoor Recreation,Camping & Hiking,Camping Furniture,Chairs
1949,B0009PURKO,3.0,"Coleman Steel-Belted Portable Cooler, 54 Quart","Go back in time with cold food and drinks today when you take a Coleman 54 Quart Steel Belted Cooler along with you. It looks just like the one you remember with its classic design first developed in 1954. Large enough to hold 85 cans and tall enough to hold 2-liter bottles upright, you'll have plenty of space for refreshments for a whole group of people. Whether you're headed on an overnight camping trip, to a tailgate party, or out to a BBQ, the comfort-grip steel handles and stainless steel lid latch make getting to your destination easy, comfortable and secure. Once you arrive, the Have-A-Seat lid will ensure you always have a place to sit and relax while you enjoy the day with a cold drink in hand. When the fun is done, the leak-resistant channel drain makes it easy to empty any excess water without tilting the cooler, so you're ready for your next fun adventure. A Coleman Steel Belted Cooler will rekindle your fondest outdoor memories  and equip you to make many new ones.",I didn't buy mine on Amazon but have had one for around 4 years.  Mine is all stainless steel which gets hot but somehow keeps ice for days.  I have a Coleman 120 quart that advertises keeps ice for 6 days. Not even close.  After 3 days all the ice was melted in the 120 quart and steel one still had ice.  The big disappoint for me is my latch is steel but the hook is plastic.  After a few uses I could open the lid without turning the latch open.  Important for float trips if you turn the canoe over.  All my stuff in the cooler fell out into the river.  I hate plastic parts on pieces that get used repeatedly.,Sports & Outdoors,Outdoor Recreation,Camping & Hiking,Camp Kitchen,Coolers
