review_id,asin,overall,title,description,reviewText,cat_l1,cat_l2,cat_l3,cat_l4,cat_l5
17573,B00363PRGA,2.0,Coleman 2-Gallon Party Stacker Jug,"Keep quenched in fun, space-saving style with a Coleman 2 Gallon Party Stacker Jug. The unique stacking design offers vertical storage and use, while its two-gallon capacity is perfect for school parties and family functions. You can even use different colored jugs for different drinks so serving and filling is fast and fun. The removable spigot is easy to clean, and the large bail handle makes carrying easy.Brand: ColemanModel: 3000000736Color: BlueMaterials: PlasticDimensions: 7 inches long x 8 inches wide x 9 inches highConvenient stackable design for multiple beveragesSecure storage and easy-to-clean spigotThis item is not able to be shipped internationally or to a freight forwarding address.","I bought this one because I liked how it was designed. It's wider and shorter comparing to other 2 gallon containers and it looks very sturdy. It also has a replaceable faucet so I figured that would be a good thing if it broke for some reason. It's also stackable which is nice and the top is flat so you can put other things on top of it and they don't fall off.
However, it started to leak after just one use. Not a terrible leak, just a drop every once in a while from the faucet area. It's not a big deal but still if you drive for 1-2 hours with this in your trunk, the trunk will get wet.
I went to replace it but on the way to the customer service counter with the new unit I realized that the new one is broken. that's when I decided I should probably get a different model...
Coleman is considered by many a leading brand in outdoor equipment and specifically in coolers. I was really surprised that they came up with a low quality product like this one.",Sports & Outdoors,Outdoor Recreation,Camping & Hiking,Camp Kitchen,Coolers
99,B00005OU9D,5.0,Coleman Classic Propane Stove,"Coleman Classic Propane Stove About Coleman More than 100 years ago, a young man with an entrepreneurial spirit and a better idea began manufacturing lanterns in Wichita, Kansas. His name was W.C. Coleman, and the company he founded would change life in America. A man plagued with such poor vision he sometimes had to ask classmates to read aloud to him, Coleman saw a brilliant light in 1900 in a drugstore window that stopped him in his tracks. He inquired about the light inside and discovered he was able to read even the small print on a medicine bottle by the illumination. The lamps had mantles, not wicks, and were fueled by gasoline under pressure instead of coal oil. Soon afterward, Coleman started a lighting service that offered a ""no light, no pay"" clause--a big step forward for merchants who were burned by inferior products that rarely worked--and drew substantial interest from businesses that wanted to keep their lights on after dark. In the ensuing years, Coleman expanded its product line well beyond lanterns. The company's current catalog is thick with products that make spending time outdoors a pleasure. There are coolers that keep food and drinks cold for days on end, comfortable airbeds that won't deflate during the night, a complete line of LED lights that last for years, powerful portable grills that cook with an authentic open-grill flame, and much, much more. Coleman has truly fashioned much of our outdoor camping experience, and expects to do so for generations to come.",Classic stove. All you need. The name speaks for itself.,Sports & Outdoors,Outdoor Recreation,Camping & Hiking,Camp Kitchen,Camping Cookware
26179,B00F3S5QJE,2.0,Coleman Propane Grill | RoadTrip LXE Portable Gas Grill,"Stop manhandling those heavy, bulky backyard beasts and show off as the grill master with the Coleman RoadTrip LXE Propane Grill. It's easy to tote around and set up. Just fold it up, roll it with one hand to your favorite cooking spot and set it up in a matter of seconds with the lift and lock system. The grill comes equipped with durable cast-iron grilling surfaces. (Coleman RoadTrip pot support and griddles are available separately.) When you're ready to grill, push a button to ignite the InstaStart matchless lighting system. Cook for more than an hour on one propane cylinder with 20,000 BTUs of power on 285 sq. in. (1838.7 sq. cm) of cooking surface. It's perfect for BBQs, picnics, tailgating, camping or a night on the patio. When you're ready to leave, it folds down small enough to fit in the back of most car trunks.","I don't understand all of the great reviews.  This grill will not stay lit even with the lid down if there is the slightest breeze!  It is difficult (impossible) to clean.  Also, very heavy, even with wheels.  I am giving mine to Goodwill.  What a waste of money.",Sports & Outdoors,Outdoor Recreation,Camping & Hiking,Camp Kitchen,Stoves & Grills
20270,B004J2KDHK,5.0,Coleman Sundome Dome Tent,,I took this backpacking in the Tetons.  It was a little heavy for back packing but I have seen these Coleman tents work amazing in the worst rain and wind storms.,Sports & Outdoors,Outdoor Recreation,Camping & Hiking,Tents & Shelters,Tents
3106,B0009PUR54,4.0,Coleman Compact Propane Lantern,"Take along personal-sized light that lasts all night when you head outdoors with the Coleman Compact Propane Lantern. The compact design of this lantern provides a perfect amount of light for one person - up to 300 lumens - and saves space for other gear when you pack. A quick match strike is all you need to get your lantern started, then simply dial in the perfect brightness with the adjustable control knob. Once your lantern is lit, the chain handle allows for easy hanging. Meanwhile, the globe guard helps protect the globe from breaking. No matter where you go, the PerfectFlow pressure control technology produces a steady fuel stream and consistent performance in all kinds of weather. The Coleman 5132A700 One-mantle Compact Propane Lantern is the lantern that made camping cozy, at its easiest and most portable. Clean-burning propane fuel provides a soft glow for late-night stories or a beacon to guide you back to camp. This Coleman compact lantern lights with matches and is pressure-regulated for consistent light, regardless of weather. The porcelain ventilators will prevent rusting and help this lantern last you a long time. Powered by one 16.4 ounce propane cylinder (not included), this handy little lantern features slip-on mantles and a chain handle that can be used for carrying or hanging. <strong>Manufacturer Warranty</strong><br> Limited lifetime warranty","I like it. Does the job, and put out more than enough light but has much more plastic.  The only thing plastic on my older lantern was the knob on the control valve! It takes up much less space than a double mantle and uses half the gas! The #51 mantles are not as popular as the ones used on the double mantle lanterns so stock up on them. Always have several extra mantles on hand. Overall I am pleased with it so far.",Sports & Outdoors,Outdoor Recreation,Camping & Hiking,Lights & Lanterns,Lanterns
12298,B000W7BHJY,2.0,Coleman 8-Person Tent for Camping | Red Canyon Car Camping Tent,"Measuring 17- by 10-feet, Coleman's Red Canyon tent is spacious enough to comfortably sleep eight campers. Ideal for weekend camping trips with family and friends, the Red Canyon features removable privacy walls, allowing you to create up to three separate rooms.","Nice tent but had small leaks during a long hard rain. Also, both small canopy poles broke after the third time I set it up.",Sports & Outdoors,Outdoor Recreation,Camping & Hiking,Tents & Shelters,Tents
12065,B0016HMBN0,4.0,Coleman Hooligan Backpacking Tent,"The Hooligan 2 from Coleman is a 2 person backpacking tent. It features a full coverage coated polyester fly (450mm) that envelops the tent in a cocoon of protection from the harshest weather. A small front vestibule offers some storage space for extra gear and the all mesh body is great for ventilation and stargazing on nights when the weather is clear. The fly seams are sealed at the factory and the rugged 1000D polyethylene floor is a bathtub style (wraps up the sides) for extreme weather protection and has welded seams, even in the corners, to guard against leaks. Set up is with a single pole and thus could not be more simple and quick. Great for beginner backpackers, scouts and those who want to keep it simple.Non Freestanding (1 pole) design is simple to set up and take down.All mesh body for maximum ventilation and comfort and reduces condensation.Zippered back vent in the fly helps to keep the tent comfortable - adjustable through zipper on the back tent wall.Sturdy 11mm (1ea) Shockcorded fiberglass frame for easy set up.All mesh body is perfect for stargazing on nice nights.Full coverage fly is perfect for harsh weather.1 Small storage vestibule - 6 sq. ft. - good for boots etc..1 interior storage pocket.Easy convenient continuous pole sleeve construction.Pin and ring pole to body connection is fast and simple.External guy points to keep the tent stable in storms and high winds.Instructions sewn to carry bag so they are easy to find and hard to lose.All carry sacks and stakes included.Includes convenient flashlight loop on the ceiling.Fire retardant.Import..",Get some better stakes but this is a great tent!,Sports & Outdoors,Outdoor Recreation,Camping & Hiking,Tents & Shelters,Tents
7273,B0009VC7QK,3.0,Coleman Exponent Multi-Fuel Stove,"The Coleman Multi-Fuel Stove offers sturdy, compact design and versatile, powerful performance. The integrated fuel tank operates on your choice of Coleman fuel, unleaded gasoline or kerosene (kerosene generator included). The sturdy fold-out legs keep the stove stable, while burner bowl and pot supports help protect the flame even in windy conditions. Precise flame control allows you to go from simmer to boil. Stove weighs 21.6 ounces. Get ready to cook with the Coleman Exponent 550B725 Multi-Fuel camp stove, which weighs 21.6 ounces. Fill up the integrated tank one time and use it all weekend. It operates on either Coleman fuel or unleaded gasoline, and can also operate on kerosene with an optional generator. Thanks to Coleman's PerfectFlow feature, it's regulated for a constant, consistent burn (without flaring or flickering). Other features include fold-out legs and wind-protecting burner bowel and pot supports. The <a href=""/exec/obidos/ASIN/B0009VC7PQ/${0}"">Coleman Exponent 550-6771 Maintenance Kit</a> is a recommended accessory.","I bought mine on a whim when I found them for 1/2 price on the Coleman website.

Pros:
Size is great for those who don't want to lug around a briefcase sized double burner style stove.
Unit comes with two generators so you can use camp fuel or kerosene.
Coleman fuel is easy to find.
BTU output is great.

Cons:
Size is not the best for backpacking.
Burn cup and pot stand fins are more flimsy than they look, they would bend up inside a backpack.
The tank body gets hot after a short while, and the flame control knob melts a bit because it is so close to the burn cup.
Pressure pump knob assembly is unique to the stove, and not as easy to come by as the standard lantern replacement part.
Kerosene not always easy to find.

Mine arrived broken right out of the box. When ignited, the flame was on full all the time, no matter where I set the valve. I called Coleman and immediately got a real person (pretty rare these days). They were stumped, but sent me a new generator free of charged. I installed the generator but got the same result. I called back again and they sent me a new needle valve (again free of charge). The valve did the trick, but took time waiting for the parts to arrive.  Also, I tried swapping the generators from Coleman fuel to Kerosene, and the exercise was a real disaster. The generator was leaking from the tank base, the fuel smelled terrible and I was unable to get the stove to light.

This stove would be best used in a canoe or kayak type of situation, where  you have more cargo storage than just your backpack.  Compared to the Coleman 533, this stove is smaller and has better flame / heat control.

In conclusion, we're all nostalgic for Coleman stoves, but I think in this instance, the micro butane variety of stoves is a better, more practical solution.",Sports & Outdoors,Outdoor Recreation,Camping & Hiking,Camp Kitchen,Stoves & Grills
8413,B000G66GS8,5.0,Coleman 40-Quart Wheeled Cooler,"Keep your food and drinks cold, and keep the fun going, for up to 3 days when you roll in with a Coleman 40 Quart Performance Wheeled Cooler. Large enough to hold 59 cans, you'll have plenty of space for refreshments for a whole group of people. Whether you're headed on an overnight camping trip, to a tailgate party, or across the ball field, the heavy-duty wheels and large tow handle let you roll over almost any terrain with hardly any effort. The additional molded handles make it easy to lift your cooler in and out of the car or onto a picnic bench. When the fun is done, the leak-resistant drain makes it easy to empty any excess water, so you're ready for your next fun adventure.","perfect size, fits a 24 pack great!! rolls easily and is very sturdy",Sports & Outdoors,Outdoor Recreation,Camping & Hiking,Camp Kitchen,Coolers
28287,B00J955FI4,5.0,"Coleman Accy Rainfly Instant 8 Person Tent Accessory, Black, 14x10-Feet","Only Fits Tents with Amazon ASIN:B003QUT9OE, B00J955FFW, B00J955FH0 or Coleman SKU: 2000017748, 2000018296, 2000018295",will update after using on next car camping trip.,Sports & Outdoors,Outdoor Recreation,Camping & Hiking,Tents & Shelters,Tents
6630,B0009PUSO4,3.0,Coleman 0&deg;F Mummy Sleeping Bag for Big and Tall Adults | North Rim Cold-Weather Sleeping Bag,,"it's bulky, but very warm. i returned it and got a more lightweight one.",Sports & Outdoors,Outdoor Recreation,Camping & Hiking,Sleeping Bags & Camp Bedding,Sleeping Bags
10097,B00168NKR0,3.0, Coleman Elite Perfectflow Propane Lantern ,"Reliable, extended-run outdoor illumination can be yours with the Coleman Deluxe Propane Lantern. The 2-mantle design of this lantern creates a steady, bright glow of up to 1000 lumens of light that reaches up to 23 meters away. A quick match strike is all you need to get your lantern started, then simply dial in the perfect brightness with the adjustable control knob. Once your lantern is lit, the footed base provides stability when placed on a table, and the bail handle allows for easy hanging. No matter where you go, the PerfectFlow pressure control technology produces a steady fuel stream and consistent performance in all kinds of weather.",Over priced for being made in china. Did not come with a case as stated in the description.,Sports & Outdoors,Outdoor Recreation,Camping & Hiking,Lights & Lanterns,Lanterns
19899,B004E4AVY8,4.0,Coleman Cabin Tent with Instant Setup | Cabin Tent for Camping Sets Up in 60 Seconds,"The Coleman Instant Cabin makes getting camp set up quicker and easier than ever. This instant tent has pre-attached poles that make setting up camp as simple as unfolding, extending, and securing. You can assemble the tent in about a minute and then get started on your adventure. This camping tent is designed with the WeatherTec system that features patented welded floors and inverted seams to help ensure you stay dry if it starts to rain. An integrated vented rainfly offers added protection from the rain and improves airflow without the need for extra assembly. This backpacking tent is made from rugged Polyguard 2X double-thick fabric that stands up to the rigors of the outdoors, so you can use it reliably season after season. This 6-person tent offers enough room for two queen size air beds and comes with integrated storage pockets to help you keep small items organized. And when its time to go home, the camping tent packs away securely in the included expandable carry bag that lets you tear away the rip strip for easy packing.","In the dark, with no light other than the moon my fiance and I were able to set up in under 5 minutes.  This was also the first time we set up this type of tent.  I would say we're quite pleased all things considered. I would have liked the rain cover to be included, but can't win 'em all...",Sports & Outdoors,Outdoor Recreation,Camping & Hiking,Tents & Shelters,Tents
6137,B0009PUQVY,5.0,Coleman Folding Double Wash Basin,,Nice,Sports & Outdoors,Outdoor Recreation,Camping & Hiking,Camp Kitchen,
4079,B0009PUS6M,2.0,"Coleman PowerPack Propane Stove, Single Burner","A handy cooking companion for camping and outdoor adventures, the Coleman PowerPack Propane Stove, Single Burner, combines performance with an ultra-portable design. This camping stove fits a large 12-inch pan on its steady base and pot support system. The portable stove comes equipped with an adjustable burner that lets you precisely control the cooking temperature and lasts up to 3 hours on high on one 16.4 oz. propane cylinder (sold separately). PerfectFlow pressure-control technology delivers steady heat output while cooking, and PerfectHeat technology promotes efficient fuel usage. When mealtime is over, the durable chrome-plated grate is removable for easy cleaning. Perfect for camping, backpacking, and other outdoor occasions, this compact camp stove is designed to produce up to 7,500 total BTUs of cooking power from a single 3-inch burner, giving you the ability to prepare a wide range of hot foods at the campsite. The Coleman 5453A700 Powerpack Single-burner Low-profile Propane Stove is pretty much as easy as it gets. The Powerpack's fully adjustable flame lets you boil water or simmer chili, while the PerfectFlow system of pressure-regulated propane provides consistent cooking performance (without flaring or flickering) by producing a steady fuel stream, even in cold weather, high altitudes, or when fuel is low. This Coleman stove is constructed of an aluminized-steel cooktop and removable, nickel-chrome grates so you spend your time on the trail instead of on cleanup duty. The large 3.25-inch, 7,500 BTU burner is to the side of the propane cylinder in a low-profile fashion that ensures this burner will always be one of Coleman's easiest and best. <strong>Manufacturer Warranty</strong><br> Limited lifetime warranty",Way larger than expected,Sports & Outdoors,Outdoor Recreation,Camping & Hiking,Camp Kitchen,Stoves & Grills
18025,B00363X15O,2.0,Coleman 5-Gallon Beverage Cooler,"Keep the group cool and hydrated on sweltering days with a Coleman 5 Gallon Beverage Cooler. The side handles make carrying easy, and the screw-top lid stays secure during transport or while lifting this beverage cooler on a table top or bench. Once you're set up at your destination, the entire group can fill their cups from the easy-use faucet and stay refreshed all day long.","Holds ice ok, but the lid is a nightmare to get on. The grooves aren't deep enough to get traction for your fingers. Bought coleman vs igloo cuz typically their coolers are better, but the lid design is a major flaw. Always frustrating to put on or remove. Also, the spout on mine is twisted. Had to pull the nut and attempt to remount it. Still not perfect. It comes out at the 7 o'clock position. Probably just bad quality control. Needs a redesign.",Sports & Outdoors,Outdoor Recreation,Camping & Hiking,Camp Kitchen,Coolers
14492,B00168YEKC,4.0,"Coleman Camp Stove Carry Case, Medium","Take your Coleman stove wherever outdoor adventures lead you with the Coleman Camp Stove Carry Case, Medium. Designed to fit Coleman 2-burner stoves measuring up to 21.5 x 14 x 4.8 inches, this rugged carry case made from PVC-coated polyester protects your stove during transportation and storage. Strong web handles provide comfort when toting stoves between campsites, while the durable zipper is designed to keep stoves safe and dry. Two propane pouches with drawstrings securely carry extra fuel canisters (sold separately).",Christmas gift,Sports & Outdoors,Outdoor Recreation,Camping & Hiking,Camp Kitchen,Stove Accessories
8664,B000J083TQ,3.0,Coleman Propane Lantern Carry Case,"Protect your lantern with the Coleman Propane Lantern Carry Case so it'll be ready to go the next time you head outdoors. This tough case protects against dents, scratches and broken globes. The three-piece design opens at the top for easy loading. The base has room for extra mantles and miscellaneous other items. The case latch locks securely and is positioned at the top for easy loading and unloading. Simply let your lantern cool, place it inside the case, and you're ready to head on to your next adventure.",They are OK buy a lot bigger than the ones holding my older lanterns. Not really sold on the clam shell opening either. I had a very specificly sized area in my camper these were suppose to go in. Had to rearrange things because some engineer decided they could make a bigger and better mouse trap. No fuel storage inside either. Might have been nice to have a pocket storage area inside for mantles if they were going to throw an engineer at it.,Sports & Outdoors,Outdoor Recreation,Camping & Hiking,,
27347,B00GOPNO6C,5.0,"Coleman Camping First Aid Kit an All Purpose First Aid Kit for Emergencies at Home, Car, Workplace, Hiking, or Survival, 205-Pieces","The Coleman Expedition First Aid Kit is the ultimate all purpose first aid kit for larger groups or outdoor adventures. This 205 piece kit features components needed in the field, including various standard and specialty bandages, first aid tape, gauze pads, antiseptic towels, antibiotic ointment, sting relief wipes, a cold pack and common first aid tools. All the first aid supplies are organized in a zipped, durable, semi-hard case. The unique EZ Find System keeps your items organized and easy to find during an emergency. There is space in the kit for your specialized medical supplies or medications so you can fully customize this first aid kit to fit your needs. The Coleman Expedition First Aid Kit is the perfect first aid kit for your home, RV, car, bug out bag, or for groups when camping, hiking, at sporting events, workplace, and more.",5 star!,Sports & Outdoors,Sports & Fitness,Sports Medicine,First Aid Kits,
848,B0000DH4LT,3.0,Coleman 48-Quart Performance Cooler,"Keep your food and drinks cold, and keep the fun going, for up to 3 days when you bring a Coleman 48 Quart Performance Cooler. Large enough to hold 63 cans and tall enough to hold 2-liter bottles upright, you'll have plenty of space for refreshments for a whole group of people. Whether you're headed on an overnight camping trip, to a tailgate party, or out to a BBQ, the 2-way handles make getting to your destination easy. When the fun is done, the leak-resistant drain makes it easy to empty any excess water, so you're ready for your next fun adventure. The Coleman 48-Quart Chest Cooler combines the easy-to-carry convenience of two-way handles with the rugged durability of a hard plastic exterior and hinged lid, making it the perfect cooler for afternoons on the beach or on the game field. This innovative cooler is constructed with Thermozone insulation to keep food and beverages fresh and cold. This American-made cooler also features a rust-proof, leak-proof drain for easy emptying and cleaning, and it has the capacity to hold up to 63 12-ounce cans. <b>About Coleman</b><br> The Coleman Company has been creating and innovating products for recreational outdoor use since W.C. Coleman started selling gasoline-powered lanterns in 1900. Inventor of the hugely popular fold-up camp stove, Coleman developed a plastic liner for his galvanized steel coolers in 1957--the birth of the modern cooler--and the company has been improving their utility and design ever since. The array of products that bear the Coleman name now includes just about everything you might need to work or play outdoors, from tents and sleeping bags to boats, backpacks, and furniture.","It keeps things good and cool, but the darn thing is almost impossible to open!",Sports & Outdoors,Outdoor Recreation,Camping & Hiking,Camp Kitchen,Coolers
30739,B0032MSCSU,2.0,Coleman Collapsible Chest Cooler (Color May Vary),"The Coleman Collapsible Chest Cooler offers the space and reliability of a hard-sided cooler, with the convenience of a collapsible design. The Collapsible Chest holds 72 twelve-ounce cans, with durable side walls for rigidity when the cooler is in use. Dual front pockets offer extra storage for utensils and more, while easy-access ports on top let you grab just what you need from the inside. When not in use, the Chest collapses completely flat for convenient storage and packing.","I bought this cooler because of the fact that it collapses. After a few uses, the insert that makes the bottom sturdy started to smell and it wasn't as sturdy. I'm thinking that there may have been cardboard or a similar type of product inside the insert that became saturated after use. However, this IS a cooler so I wouldn't expect this to happen...",Sports & Outdoors,Outdoor Recreation,Camping & Hiking,Camp Kitchen,Coolers
11990,B0016HMBN0,1.0,Coleman Hooligan Backpacking Tent,"The Hooligan 2 from Coleman is a 2 person backpacking tent. It features a full coverage coated polyester fly (450mm) that envelops the tent in a cocoon of protection from the harshest weather. A small front vestibule offers some storage space for extra gear and the all mesh body is great for ventilation and stargazing on nights when the weather is clear. The fly seams are sealed at the factory and the rugged 1000D polyethylene floor is a bathtub style (wraps up the sides) for extreme weather protection and has welded seams, even in the corners, to guard against leaks. Set up is with a single pole and thus could not be more simple and quick. Great for beginner backpackers, scouts and those who want to keep it simple.Non Freestanding (1 pole) design is simple to set up and take down.All mesh body for maximum ventilation and comfort and reduces condensation.Zippered back vent in the fly helps to keep the tent comfortable - adjustable through zipper on the back tent wall.Sturdy 11mm (1ea) Shockcorded fiberglass frame for easy set up.All mesh body is perfect for stargazing on nice nights.Full coverage fly is perfect for harsh weather.1 Small storage vestibule - 6 sq. ft. - good for boots etc..1 interior storage pocket.Easy convenient continuous pole sleeve construction.Pin and ring pole to body connection is fast and simple.External guy points to keep the tent stable in storms and high winds.Instructions sewn to carry bag so they are easy to find and hard to lose.All carry sacks and stakes included.Includes convenient flashlight loop on the ceiling.Fire retardant.Import..","Coleman should of stayed out of the tent market.  There is no room for error when it comes to your shelter. There is nothing worse than a bad night with water seeping in to your sleeping bag and all your supplies. I have not bought this tent for good reason. The stitching is poor the seams are not sealed and its weight is prohibitive to carry. The poles are very poor, I am sure a slight snow load would collapse it.  If you want a light strong tent get one with a ""4 SEASON RATING""  and seal all the seams, twice.  Oh yes using  tent stakes went out with Pup Tents of WWII. The loss of one your were in trouble.
The Backpacker",Sports & Outdoors,Outdoor Recreation,Camping & Hiking,Tents & Shelters,Tents
18029,B00363PS3W,4.0,Coleman Converta Cot,The Coleman Converta Cot provides comfortable seating at the campsite or in the backyard. Four back position and two foot positions for use as a lounge chair or cot.Unfolded Dimensions: 76 in. x 26 in. x 15.5 in..Folded Dimensions: 27.8 in. x 25 in. x 4.9 in..,"These came in pretty handy on our camping trip. Didn't seem the most compfy chair for me, but my wife seem to like it. Got two of these, one for me and one for the wife. They are strong and do a great job though. We will keep using these for a while.",Sports & Outdoors,Outdoor Recreation,Camping & Hiking,Camping Furniture,Cots & Hammocks
27644,B00HN9FT0C,5.0,Coleman Instant Cabin,,"I got this tent to replace a Eureka Timberline, my wife and I wanted a tent we could stand in. This tent is a haven for two, plenty of room for a queen size air bed and still have room to move around. We just took it camping at the state park for 4 days and didn't get a chance to test the weatherproofing, I would recommend getting the additional fly for it as it adds protection and looks good on the tent. I do agree that it should have been included and it fits in the tent bag with the tent when rolled. The attached poles are sturdy and the zippers are durable so far. After researching several tents like it I think I made the best choice for the money.",Sports & Outdoors,Outdoor Recreation,Camping & Hiking,Tents & Shelters,Tents
24389,B007X7ISZM,1.0,"Coleman 333264 Propane Fuel Pressurized Cylinder, 16.4 Oz","Coleman 333264 Propane Fuel Pressurized Cylinder, 16 Oz","Don't buy this product here! Its completely price gauging...
Instead here are a few of the many stores that carry these
Targets: $6 for a PAIR, Home Depot: $10.99 for a Pack of FOUR
Sears: $6.99 for a PAIR. Also available at Walmart.
And at Lowe's for the same $6.99 per PAIR.
Each pair = 2 Propane Cylinders not the 1 listed here.
Different brands are actually mostly made by the same manufacturing company.
Coleman, Worthington, Benzomatic, all made by the same place.",Sports & Outdoors,Outdoor Recreation,Camping & Hiking,Camp Kitchen,Stove Accessories
3406,B0009PURKO,4.0,"Coleman Steel-Belted Portable Cooler, 54 Quart","Go back in time with cold food and drinks today when you take a Coleman 54 Quart Steel Belted Cooler along with you. It looks just like the one you remember with its classic design first developed in 1954. Large enough to hold 85 cans and tall enough to hold 2-liter bottles upright, you'll have plenty of space for refreshments for a whole group of people. Whether you're headed on an overnight camping trip, to a tailgate party, or out to a BBQ, the comfort-grip steel handles and stainless steel lid latch make getting to your destination easy, comfortable and secure. Once you arrive, the Have-A-Seat lid will ensure you always have a place to sit and relax while you enjoy the day with a cold drink in hand. When the fun is done, the leak-resistant channel drain makes it easy to empty any excess water without tilting the cooler, so you're ready for your next fun adventure. A Coleman Steel Belted Cooler will rekindle your fondest outdoor memories  and equip you to make many new ones.","Cons :

The drain is a simple cap held on by friction.  A cooler this size really needs a screw on cap.
Child-proofing the lid has made the closing latch almost useless.

The closing latch completely failed in one summer season. The cooler never left the safety of my truck bed and belted in place.

I absolutely will not purchase this item again.",Sports & Outdoors,Outdoor Recreation,Camping & Hiking,Camp Kitchen,Coolers
10224,B00168QAGS,1.0,Coleman 8D Family Size LED Lantern,"The Coleman 8D Family-Size LED Lantern is a strong, reliable light source for camping, fishing, travel, and as a standby for power outages and other emergencies. The bright, long-lasting Cree XR-E LED provides 170 lumens on the ""high"" setting. The innovative conical reflector diffuses and disseminates light for a wide, spotlight-like area of illumination. The lantern runs for a full 66 hours on low and 32 hours on high, with a set of 8 D-cell batteries (not included). It even sports a ""nightlight"" setting. The LED Lantern is weather-resistant, with durable ABS housing, a snug fit clear globe, chrome-plated globe guards, and an overlapping ventilator top for duty in the great outdoors. A bail handle makes the lantern easy to hang up, carry, pack and store. The Coleman 8D Family-Size LED Lantern provides a strong and reliable light source for camping, fishing, travel, and as a standby for power outages and other emergencies. The bright, long-lasting Cree XR-E LED provides 170 lumens on the ""high"" setting and will not heat up under extended use, making it a safe option for families. The light is equipped with an innovative conical reflector that diffuses and disseminates light for a wide, spotlight-like area of illumination. With three settings, low, high, and nightlight, the lantern offers impressive runtimes of 66 hours on low and 32 hours on high, with a set of 8 D-cell batteries (not included). Designed for all-purpose and outdoors use, the lantern boasts a durable weather-resistant ABS housing, a snug fit clear globe, chrome-plated rhino guards, and an overlapping ventilator top. A bail handle makes the lantern easy to hang up, carry, pack, and store. <b>Features and Specifications:</b><ul> <li>Light settings: high; low; nightlight <li>Maximum output: 175 lumens (high) <li>Run times: 66 hours on low; 32 hours on high <li>Four-position switch: Off/High/Low/Nightlight <li>Durable chrome-plated rhino guard <li>Weather resistant ABS housing <li>Snug fit clear globe <li>Bail handle <li>Cool touch LED <li>Weight: 3.26 pounds without batteries <li>Dimensions: 11.81 by 6.53 to 7.28 inches (HxW) <li>Operates: 8D batteries (sold separately) <li>Made in China </ul>",I refuse to by cheap Chinese made Coleman products,Sports & Outdoors,Outdoor Recreation,Camping & Hiking,Lights & Lanterns,Lanterns
1598,B0009PUQAU,4.0,Coleman Sportster II Dual Fuel 1-Burner Stove,"The fully-adjustable Coleman Sportster II Liquid Dual Fuel Stove is an easy to use, essential addition to your outdoor gear that cooks breakfast, lunch and dinner in any weather on the single-burner. The cooking surface is compact enough to fit inside a pack, but large enough to prepare a trail meal. It gives you the option of using Coleman liquid fuel or unleaded gasoline. This all-season stove is perfect for camping, hunting and even in cases of emergency.Built-in pot support and wind protection.Filter funnel included.1.1 pint fuel capacity.Size: 7.38"" x 7.8"" x 6.55"".Weight: 2 lb..","The 533 continues the long line of dependable Sportster (not 'Sporter' Amazon) stoves.  This model can use unleaded gas in addition to white gas (Coleman fuel) because of the included generator (same part as a 433 stove, but if you use a 433 generator, you'll only be able to use white gas). I prefer white gas and never got good results with 87 octane (too much soot). This stove is NOT for backpacking unless your name is Varnell, a farm boy from Georgia, over six feet tall, 230 lbs., and can tote an M60 on cross-bayou treks with no problem. Good stove to keep in the truck or in the cabin. Dependable, fires up with little problem. Easy availability of spare parts. Not as sexy as a lightweight titanium butane/propane stove, nor as weight efficient as a good commercial or homebrew alcohol stove, but gets the job done. I have made the mistake of buying and selling a number of these over the years and should have stuck with my old green model - it would still be working today.",Sports & Outdoors,Outdoor Recreation,Camping & Hiking,Camp Kitchen,Stoves & Grills
9798,B000W7BHJY,3.0,Coleman 8-Person Tent for Camping | Red Canyon Car Camping Tent,"Measuring 17- by 10-feet, Coleman's Red Canyon tent is spacious enough to comfortably sleep eight campers. Ideal for weekend camping trips with family and friends, the Red Canyon features removable privacy walls, allowing you to create up to three separate rooms.",Very big inside. No large canopy over the door.,Sports & Outdoors,Outdoor Recreation,Camping & Hiking,Tents & Shelters,Tents
20088,B002YXNEDQ,2.0,Coleman Trekking Poles,"Walk in comfort on your next hike with a Coleman Trekking Pole. Use it when you need it and put it in your backpack when you don't. Its easy-carry, easy-store aluminum design easily extends from 27 to 53 in., and the contoured cork handle with adjustable nylon strap makes it the perfect walking companion. With interchangeable tips, it will get you through any terrain.","Right out of the gate, first hike, the tip broke off one of the poles. I was able to superglue it back on and they work ok.  I would spend a little more and get a nicer pole if you are going to use it often.",Sports & Outdoors,Outdoor Recreation,Camping & Hiking,Trekking Poles,
23,B00005JD40,1.0,Coleman Rechargeable QuickPump Unit,"Bring your Coleman Rechargeable QuickPump Unit on your trip and inflate your air mattress at lightning speedwell, almost. More like two minutes. This handy pump inflates products that feature Coleman's Double Lock Valves, Boston valves, and, with adapters (included), pinch valves. Use the re-charger to re-juice the QuickPump whenever you're near an outlet.<br /><br /><b>Product Features</b><ul style=""list-style-type: disc; margin-left: 25px;""><li>Material:</li><li>Weight:</li><li>Recommended Use: Car camping, travel, inflating air mattresses</li><li>Manufacturer Warranty:</li><li>Country of Origin: China</li></ul>",I've only used this twice and now it won't recharge. This is quite disappointing! It looks like others have had the same issue.,Sports & Outdoors,Sports & Fitness,Accessories,Inflation Devices & Accessories,
