review_id,asin,overall,title,description,reviewText,cat_l1,cat_l2,cat_l3,cat_l4,cat_l5
11694,B00168XMDM,2.0,Coleman Camp Axe,"Get the right tool for multiple jobs when you're at the campsite with the Coleman Camp Axe. The sharp edge of the durable drop-forged steel head easily splits wood for a campfire or stove, while the flat edge works wonders for driving tent stakes into hard ground. When it's time to pack up, pulling your tent stakes is easy with the notch cut into the head. Durable and well built, the Coleman Camp Axe is perfect for the campsite, wooded terrain, or the backyard. The axe is equipped with a drop-forged carbon-steel axe head that easily splits wood into kindling, along with a forged steel handle and an ergonomic nonslip grip. With the Coleman Camp Axe, you'll be ready for any camping contingency.","This has some usefulness, maybe as a hammer. But this sucks as a camping tool and it's curved in such a way as to be worthless...",Sports & Outdoors,Outdoor Recreation,Camping & Hiking,Knives & Tools,Axes & Hatchets
28700,B00S57UU7S,3.0,"Coleman Steel Creek Fast Pitch Dome Tent with Screen Room, 6-Person","Enjoy the great outdoors in total comfort with the Coleman Steel Creek Fast Pitch 6-Person Dome Tent. This spacious camping tent features a separate screen room, which offers a comfortable place to lounge while sealing out bugs, debris, and other nuisances. With its full floor, the screen room also provides extra sleeping space on warmer nights. Thanks to Fast Pitch system and snag-free Insta-Clip suspension, this fast pitch tent assembles 50 percent quicker than similar Coleman tents with a conventional setup. The WeatherTec system helps seal out water to keep you and your gear dry, while the included rainfly offers extra protection against rugged weather conditions. With its spacious interior, this dome tent offers enough room for two queen-sized air beds. Illumiline reflective guy lines offer greater visibility at night, so you won't accidentally trip in the dark. And when it's finally time to pack up, the 6-person tent fits neatly inside the expandable carry bag for easy storage and transportation. A range of other convenient amenities--including storage pockets, window awnings, and an E-port for routing electrical power--round out this fully-featured camping tent.",Front zipper as you raise it goes away from you so you need to lean over to get fully zipped up.,Sports & Outdoors,Outdoor Recreation,Camping & Hiking,Tents & Shelters,Tents
5008,B0009PUQ8M,5.0,Coleman Tent Kit,"Set up the tent quickly with the steel tent pegs and rubber mallet. Keep it clean for the entire campout with the nesting hand broom and dustpan. When the fun is done, use the tent stake puller to get the pegs out of the ground easily. All four of these important tools fit nicely inside the mesh carry bag for the next adventure.","This is a great lil kit to help put up, take down and keep the tent clean.  the steaks that come with it are so nice i ended up buying more of them for my whole tent.",Sports & Outdoors,Outdoor Recreation,Camping & Hiking,Tents & Shelters,Tent Accessories
14117,B00168XMDM,3.0,Coleman Camp Axe,"Get the right tool for multiple jobs when you're at the campsite with the Coleman Camp Axe. The sharp edge of the durable drop-forged steel head easily splits wood for a campfire or stove, while the flat edge works wonders for driving tent stakes into hard ground. When it's time to pack up, pulling your tent stakes is easy with the notch cut into the head. Durable and well built, the Coleman Camp Axe is perfect for the campsite, wooded terrain, or the backyard. The axe is equipped with a drop-forged carbon-steel axe head that easily splits wood into kindling, along with a forged steel handle and an ergonomic nonslip grip. With the Coleman Camp Axe, you'll be ready for any camping contingency.","The axe is an adequate tool, made of decent metal.  The edge is as sharp as a marble, but hey, you get what you pay for, and this is an axe-shaped block of metal with a handle attached.
I suggest getting an axe file, a wire brush, and a sharpening stone.  For $6, you can destroy this thing and benefit from the knowledge and practice you gained.  And then continue to use it as a wedge.",Sports & Outdoors,Outdoor Recreation,Camping & Hiking,Knives & Tools,Axes & Hatchets
11572,B00168XMDM,2.0,Coleman Camp Axe,"Get the right tool for multiple jobs when you're at the campsite with the Coleman Camp Axe. The sharp edge of the durable drop-forged steel head easily splits wood for a campfire or stove, while the flat edge works wonders for driving tent stakes into hard ground. When it's time to pack up, pulling your tent stakes is easy with the notch cut into the head. Durable and well built, the Coleman Camp Axe is perfect for the campsite, wooded terrain, or the backyard. The axe is equipped with a drop-forged carbon-steel axe head that easily splits wood into kindling, along with a forged steel handle and an ergonomic nonslip grip. With the Coleman Camp Axe, you'll be ready for any camping contingency.","Not sure what I am supposed to be able to chop with this.  The blade is so blunt that it doesn't chop wood well.  I'm sure I could grind it down to a more functional edge, but I shouldn't have to.

Replaced this with and Estwing E24A.",Sports & Outdoors,Outdoor Recreation,Camping & Hiking,Knives & Tools,Axes & Hatchets
29744,B019YDV6A6,3.0,Coleman Carlsbad Tent with Screen Room,"Sleep in after the sun rises or put the kids to bed early while the sun is still up with a Coleman Carlsbad Fast Pitch Dome Tent with Screen Room. The Dark Room technology on this tent blocks 90% of sunlight to keep the tent darker if you want to sleep while the sun is up, and it also reduces how much the tent heats up during the day by up to 11.4%.","Pluses: 1. It is a dark room but only for short time (see picture: dark coating from fabric is peeling off after 3 days). 3). 2. Fast set up (10 min.). 3. Took a heavy rain without drip inside. See update below. Minuses. 1. Seems are week and tearing a part. It will not be a long time use tent. Needs repair after first night. It will not take well a wind above 10 m/h.

Update after 19 days of use: tent started leak after 3th rain.",Sports & Outdoors,Outdoor Recreation,Camping & Hiking,Tents & Shelters,Tents
7293,B0009VC7QK,2.0,Coleman Exponent Multi-Fuel Stove,"The Coleman Multi-Fuel Stove offers sturdy, compact design and versatile, powerful performance. The integrated fuel tank operates on your choice of Coleman fuel, unleaded gasoline or kerosene (kerosene generator included). The sturdy fold-out legs keep the stove stable, while burner bowl and pot supports help protect the flame even in windy conditions. Precise flame control allows you to go from simmer to boil. Stove weighs 21.6 ounces. Get ready to cook with the Coleman Exponent 550B725 Multi-Fuel camp stove, which weighs 21.6 ounces. Fill up the integrated tank one time and use it all weekend. It operates on either Coleman fuel or unleaded gasoline, and can also operate on kerosene with an optional generator. Thanks to Coleman's PerfectFlow feature, it's regulated for a constant, consistent burn (without flaring or flickering). Other features include fold-out legs and wind-protecting burner bowel and pot supports. The <a href=""/exec/obidos/ASIN/B0009VC7PQ/${0}"">Coleman Exponent 550-6771 Maintenance Kit</a> is a recommended accessory.","this is the 3rd coleman stove I own. the first 2 where the cheapest model available from walmart and since they would not work for more than 4 or 5 camping escapades I decided to give this better quality version a try. Big mistake. I took it for a 4 day camping spring trip into the smokey mountains and used 100% unleaded gas (no ethanol added) and it worked beautifully the first 2 days. on the third it was already showing signs of poor combustion, it was hard to start, and would only build up the pressure and temperature needed for it to work on it's own, after 15 minutes of pumping! (in hot weather!)... I recommend you either go with propane if you're going to use it every now and then, or go with the real deal and spend a couple of hundred dollars on the most expensive ones (I hear MSR for $200-$300 is a good brand but never tried it, I'm personally going to get a britelyt stove for $100 because I have one of their lanterns and it is a superb quality product) I'm not giving it 1 star just because if I had the patience to open and clean the thing every other day of use and perhaps if I used the FAR MORE EXPENSIVE coleman gas, it would work fine, but as for me I'm returning it and I'm done with coleman liquid fuel powered products (also had 3 lanterns before buying the brytelit AKA petromax lantern).",Sports & Outdoors,Outdoor Recreation,Camping & Hiking,Camp Kitchen,Stoves & Grills
3770,B0009PUR5E,5.0,"Coleman Bottle Top Propane Stove,Green,6.62&quot; H x 7.81&quot; W x 7.75&quot; L","Need a lightweight outdoor stove for backpacking, hunting, or camping? Look no further than the Coleman Portable Bottle-Top Propane Stove, which fits up to an 8-inch pan above a fully adjustable burner for precise temperature control and up to 10,000 BTUs of cooking power. Brew coffee, heat up hot dogs, and so on, knowing you can enjoy up to 2.5 hours of cooking on just one 16.4 oz. propane cylinder (sold separately). PerfectFlow technology keeps that heat steady, even in extreme conditions, and a large base offers stability for easy stirring. When its time to break down the campsite and fit all your gear into a crowded pack, youll be relieved to know that the burner and base separate from the propane cylinder for truly compact packing. Rest assured your ultra-portable stove comes with a 3-year limited warranty. The Coleman 5431A700 One-burner Propane Stove is an easy-to-use portable stove that should meet almost any camp cooking need. The PerfectFlow regulator provides consistent cooking performance by producing a steady fuel stream, even in cold weather, high altitudes, or when fuel is low. Equipped with one 10,000 BTU burner, this fully adjustable stove will last for 2.2 hours on high or up to nine hours on low. The pot supports help shield your cooking flame from the wind, while the large eight-inch burner bowl should fit most any pot. This Coleman one-burner stove can boil a quart of water in just four minutes! This stove operates on one 16.4-ounce cylinder of Coleman propane (not included). <strong>Manufacturer Warranty</strong><br> Limited lifetime warranty",just used it on a week long camping trip. loved it.,Sports & Outdoors,Outdoor Recreation,Camping & Hiking,Camp Kitchen,Stoves & Grills
30398,B000G64I0Q,1.0,Coleman 6-Day 50 Qt. Ultimate Xtreme Wheeled Cooler,"With extra insulation and rugged design, the Coleman Ultimate Xtreme Cooler is in it for the long haul. Two inches of insulation in the lid and case provide superior cold retention: it will keep food, beverages and ice for up to 6 days at outside temperatures up to 90 F. This 50-quart cooler can hold up to 72 cans with ice. The cooler's large, sturdy wheels are designed for pulling the cooler through rough terrain. A comfortable tow handle provides one-handed portability, while two-way carry handles make it easy to lift or move. The convenient hinged lid sports four built-in drink holders, each a reliable 2"" deep. The lid is designed to accommodate 24"" elastic cords (sold separately) for additional storage. A rustproof, leak-resistant Channel Drain provides easy, no-tilt draining of melted ice or other liquids. Color: ice green. Take your Coleman 50-Quart Wheeled Ultimate Cooler on the road, to the job site, on vacation, or to game day. With plenty of food and beverage storage space, four stay-put beverage holders, all-terrain wheels, and an easy-grasp tow handle, this ice green cooler can handle any event. The chest cooler stores ice for up to six days at temperatures of up to 90 degrees and can hold 72 beverage cans with ice. Made of durable plastic, the exterior resists scratching and denting, and the interior features a Channel Drain for easy, no-tilt draining and clean-up. This models lid can be fitted with 24-inch cords (not included) for additional dry storage--lawn chairs, picnic blankets, beach towels--on top. <strong>About Coleman</strong><br> The Coleman Company has been creating and innovating products for recreational outdoor use since W.C. Coleman started selling gasoline-powered lanterns in 1900. Inventor of the hugely popular fold-up camp stove, Coleman developed a plastic liner for his galvanized steel coolers in 1957--the birth of the modern cooler--and the company has been improving their utility and design ever since. The array of products that bear the Coleman name now includes just about everything you might need to work or play outdoors, from tents and sleeping bags to boats, backpacks, and furniture.",doesn't have that great of a seal.  can turn it upside down and the lid will flip open without any hesitation.  highly disappointed in the product.  I placed a flashlight inside the box and was able to see a lot of light coming thru.  not sure how this will keep anything cold more than a day or two at the most.  I'm blessed that there is an easy return policy from the seller.  I wouldn't recommend this series of Coleman coolers.,Sports & Outdoors,Outdoor Recreation,Camping & Hiking,Camp Kitchen,Coolers
30160,B0009PUPUG,3.0,"Coleman High Stand,20.25&quot; H x 18.75&quot; W x 28&quot; L",Coleman 2000020280 High Stand. Camping Furniture. Made of the highest quality materials. Camping Furniture,Its okay.  A little flimsy but does its job holding up our computer printer.  I wouldn't put more than about 50 pounds on it and make sure to use a good flat top for it.,Sports & Outdoors,Outdoor Recreation,Camping & Hiking,,
24950,B00AU6G3EQ,2.0,Coleman 50-Quart Xtreme Wheeled Cooler,"Perfect for any tailgate, barbecue, beach trip or campsite, the Coleman 50-quart Xtreme Cooler has more than enough space for everything you need. With a unique design, this cooler is tall enough to hold 2-liter bottles and large enough for up to 84 cans. Have a seat lidRust proof and leak resistantHolds 2-liter bottles uprightBrand: ColemanQuantity: One (1) coolerColor options: Blue/white or grey/orangeMaterials: PlasticDimensions: 22.6 inches long x 17.6 inches wide x 17.7 inches highModel: 3000001840",Cheaply made.  Wheel broke off axel and is now completely useless.,Sports & Outdoors,Outdoor Recreation,Camping & Hiking,,
2805,B0009PUTK2,1.0,Coleman 2000016449 9&quot; Tent stakes,"6 Pack, 9&quot; ABS Tent Pegs, Durable, Non Slip Hook, Rustproof.",Total crap. Broke the first time I used it. -1/10 would recommend.,,,,,
15937,B001TS71NG,3.0,"Coleman Quad LED Lantern Special Edition Ultra Bright 190 Lumens, Red","Take the convenience of four lights in one with you with the Coleman Quad LED Lantern. Together the lantern shines 190 ultra-bright lumens for up to 75 hours. During an emergency, pop one of the four lights off the base for a personal flashlight. They recharge once theyre back on the base for hands-free light. The 24 LEDs last a lifetime, so they never need replacing and the lantern runs cool so its always safe to touch, even when its been on for hours. Combining an area light with four portable lanterns in a single clever unit, the Coleman LED Quad lantern is a versatile choice for indoor or outdoor use. The Quad is equipped with four removable LED panels that hold 24 LED lights total. Users can remove any of the four panels and use them independently, such as when needing a portable light for the bathroom or tent, or they can keep all four attached to the lantern and produce 190 total lumens of light. As a result, the Quad is the perfect light for group camping trips and any other occasion where folks might splinter off into smaller groups during the night. Each of the panels is a fully functioning light, with six 5mm white LEDs, a rechargeable NiMH battery, an independent on/off switch, and a top handle for carrying or hanging. The NiMH battery--which recharges when stored in the lantern base--provides up to 1.5 hours of light on its own. The lantern base, meanwhile, requires eight D-cell batteries (not included), which provide an approximate run time of 75 hours for the entire lantern. Other features include a main on/off switch located on top of the lantern, a light range of 26 feet, and a limited five-year warranty. <b>About Coleman</b><br> More than 100 years ago, a young man with an entrepreneurial spirit and a better idea began manufacturing lanterns in Wichita, Kansas. His name was W.C. Coleman, and the company he founded would change life in America. A man plagued with such poor vision he sometimes had to ask classmates to read aloud to him, Coleman saw a brilliant light in 1900 in a drugstore window that stopped him in his tracks. He inquired about the light inside and discovered he was able to read even the small print on a medicine bottle by the illumination. The lamps had mantles, not wicks, and were fueled by gasoline under pressure instead of coal oil. Soon afterward, Coleman started a lighting service that offered a ""no light, no pay"" clause--a big step forward for merchants who were burned by inferior products that rarely worked--and drew substantial interest from businesses that wanted to keep their lights on after dark. In the ensuing years, Coleman expanded its product line well beyond lanterns. The company's current catalog is thick with products that make spending time outdoors a pleasure. There are coolers that keep food and drinks cold for days on end, comfortable airbeds that won't deflate during the night, a complete line of LED lights that last for years, powerful portable grills that cook with an authentic open-grill flame, and much, much more. Coleman has truly fashioned much of our outdoor camping experience, and expects to do so for generations to come.","The light it puts out is that ugly ultra white LED light that use to be standard for LEDS.  It's very annoying to use and I actually really dislike the pattern they put out.  You blind anyone not directly behind the light.  Its not a light you'd be OK with standing in front of by any means.  The required 8 D sized batteries is VERY annoying.  It skyrockets the operation cost.  For the cost, it should have a built in rechargeable battery.

I bought this based on so many glowing (no pun) reviews, however I am not a fan of the light it puts out or having to track down all four lights the kids always forget to bring back.  Individual LED flashlights would be far more effective.  I simply wouldn't ever use this for its lantern features.  The light color and blinding LED is far to annoying.",Sports & Outdoors,Outdoor Recreation,Camping & Hiking,Lights & Lanterns,Lanterns
22307,B006HFA1YC,4.0,Coleman 9-Can Soft Cooler with Removable Liner,"Keep food and drinks cold with the Coleman Soft Cooler. This compact, portable cooler bag holds up to nine cans and offers plenty of space for a family picnic or game-day snacks. Heat-welded seams in the zippered main compartment prevent leaks and maintain a cold environment, while the removable hard plastic liner fits snugly inside the soft cooler and allows you to easily dump out any ice melt. When not using the hard plastic liner, you can use ice substitutes to keep contents cold and dry. The cooler bag's easy-clean interior has an antimicrobial lining to resist formation of mold, mildew, fungus, and odor. A zippered front pocket, pocket under the lid, and two side mesh pockets make it easy to carry water bottles, snacks, silverware, and other accessories. You can also secure items to the top with the convenient bungee cords built into the lid. An adjustable shoulder strap lets you comfortably carry the cooler anywhere you go.",Haven't used it yet as it's a gift but it seems pretty nice. Can't really go wrong with Coleman,Sports & Outdoors,Outdoor Recreation,Camping & Hiking,Camp Kitchen,Coolers
18001,B00363WZY2,5.0,Coleman Palmetto Cool Weather Adult Sleeping Bag,"The Coleman Palmetto Sleeping Bag is a rectangular, cool weather sleeping bag made for camping temperatures between 30 and 50 degrees. Perfect for Family camping!.ThermoLock construction reduces heat loss through the zipper, keeping you warmer.ZipperGlide tailoring allows smooth zipper operation around the corners.QuickCord for easy, no tie closure.ComfortCuff surrounds your face with softness.Commercial Machine washable.","Okay, I bought these for a weekend camping trip that was supposed to be 40 degrees fahrenheit at the lowest. During the night there was a sudden unexpected freeze and it dropped down to 25! However, we didn't even notice because we were snug in these sleeping bags. When I woke up, there was a layer of ice on the sleeping bag, but I was still warm!
These are awesome, especially for the price! The color was more of a cranberry/burgundy and they're a little tricky to roll up, but I would definitely recommend this sleeping bag.",Sports & Outdoors,Outdoor Recreation,Camping & Hiking,Sleeping Bags & Camp Bedding,Sleeping Bags
17144,B00339C3P0,1.0,Coleman Portable Camping Quad Chair with 4-Can Cooler,"Have a cold drink at hand at the campsite, BBQ or picnic with a Coleman Cooler Quad Chair. The cooler built into the armrest holds up to 4 cans and provides easy access to a cold drink once the one in your mesh cup holder is empty. While you sip on your favorite beverage, the fully cushioned seat and back only adds to your relaxation. If you want your hands free, the side pockets work nicely to store your book, magazine or some snacks. When the fun is done, the chair easily folds up into a carry bag for easy transport and storage.",They metal snap on its maiden camping trip!,Sports & Outdoors,Outdoor Recreation,Camping & Hiking,Camping Furniture,Chairs
24369,B007X7ISZM,2.0,"Coleman 333264 Propane Fuel Pressurized Cylinder, 16.4 Oz","Coleman 333264 Propane Fuel Pressurized Cylinder, 16 Oz",I forgot to ck local price. Way overpriced,Sports & Outdoors,Outdoor Recreation,Camping & Hiking,Camp Kitchen,Stove Accessories
2203,B0009PUR72,3.0,Coleman 12 oz. Enamel Mug,"Grab a refreshing drink at the campsite, BBQ or picnic with an impact-resistant Coleman 12 oz. Enamel Mug. Each lightweight, steel bowl is dishwasher-safe and coated in a durable, classic blue speckled enamel finish. They also feature rolled rims for sipping comfort.","Nice cup if you are a camper, or homeless in the subway looking for some financial help. Can't put it in the dishwasher.  But what camper lugs a dishwasher along on the trip.  If you are a cityboy like me then you would waste a lot of time trying to find out where to plug in the tv.

Grampyz to",Sports & Outdoors,Outdoor Recreation,Camping & Hiking,Camp Kitchen,Dishes & Utensils
26701,B00F3S5QJE,5.0,Coleman Propane Grill | RoadTrip LXE Portable Gas Grill,"Stop manhandling those heavy, bulky backyard beasts and show off as the grill master with the Coleman RoadTrip LXE Propane Grill. It's easy to tote around and set up. Just fold it up, roll it with one hand to your favorite cooking spot and set it up in a matter of seconds with the lift and lock system. The grill comes equipped with durable cast-iron grilling surfaces. (Coleman RoadTrip pot support and griddles are available separately.) When you're ready to grill, push a button to ignite the InstaStart matchless lighting system. Cook for more than an hour on one propane cylinder with 20,000 BTUs of power on 285 sq. in. (1838.7 sq. cm) of cooking surface. It's perfect for BBQs, picnics, tailgating, camping or a night on the patio. When you're ready to leave, it folds down small enough to fit in the back of most car trunks.","I love my Coleman Road Trip Grill! along with a great price! it is always left in the Toy Hauler,and ready for the next cook off.",Sports & Outdoors,Outdoor Recreation,Camping & Hiking,Camp Kitchen,Stoves & Grills
6988,B0009V1BDA,4.0,Coleman Propane Grill | RoadTrip LXE Portable Gas Grill,"Stop manhandling those heavy, bulky backyard beasts and show off as the grill master with the Coleman RoadTrip LXE Propane Grill. It's easy to tote around and set up. Just fold it up, roll it with one hand to your favorite cooking spot and set it up in a matter of seconds with the lift and lock system. The grill comes equipped with durable cast-iron grilling surfaces. (Coleman RoadTrip pot support and griddles are available separately.) When you're ready to grill, push a button to ignite the InstaStart matchless lighting system. Cook for more than an hour on one propane cylinder with 20,000 BTUs of power on 285 sq. in. (1838.7 sq. cm) of cooking surface. It's perfect for BBQs, picnics, tailgating, camping or a night on the patio. When you're ready to leave, it folds down small enough to fit in the back of most car trunks.","This grill burns HOT! Never go above medium heat with a closed top, otherwise it will burn your food. Great mobile grill but still takes up a lot of trunk space. I prefer my Volcano grill over this for off grid camping due to its versitality and small pack size. This grill is perfect for tailgating, or small backyard bbq parties. Grills are easy to clean, but if you like to foil your burner area like me, it's a difficult one to do. Have fun",Sports & Outdoors,Outdoor Recreation,Camping & Hiking,Camp Kitchen,Stoves & Grills
18450,B00363WZY2,4.0,Coleman Palmetto Cool Weather Adult Sleeping Bag,"The Coleman Palmetto Sleeping Bag is a rectangular, cool weather sleeping bag made for camping temperatures between 30 and 50 degrees. Perfect for Family camping!.ThermoLock construction reduces heat loss through the zipper, keeping you warmer.ZipperGlide tailoring allows smooth zipper operation around the corners.QuickCord for easy, no tie closure.ComfortCuff surrounds your face with softness.Commercial Machine washable.",I wouldn't take this if expecting anything colder then 50. the padding is minimal and mostly for warm weather. It is however a good quality sleeping bag and would recommend to someone who only needs it for warm weather.,Sports & Outdoors,Outdoor Recreation,Camping & Hiking,Sleeping Bags & Camp Bedding,Sleeping Bags
4098,B0009PUQ8M,3.0,Coleman Tent Kit,"Set up the tent quickly with the steel tent pegs and rubber mallet. Keep it clean for the entire campout with the nesting hand broom and dustpan. When the fun is done, use the tent stake puller to get the pegs out of the ground easily. All four of these important tools fit nicely inside the mesh carry bag for the next adventure.",They bend  easy,Sports & Outdoors,Outdoor Recreation,Camping & Hiking,Tents & Shelters,Tent Accessories
11774,B00168YEKC,2.0,"Coleman Camp Stove Carry Case, Medium","Take your Coleman stove wherever outdoor adventures lead you with the Coleman Camp Stove Carry Case, Medium. Designed to fit Coleman 2-burner stoves measuring up to 21.5 x 14 x 4.8 inches, this rugged carry case made from PVC-coated polyester protects your stove during transportation and storage. Strong web handles provide comfort when toting stoves between campsites, while the durable zipper is designed to keep stoves safe and dry. Two propane pouches with drawstrings securely carry extra fuel canisters (sold separately).",cheap,Sports & Outdoors,Outdoor Recreation,Camping & Hiking,Camp Kitchen,Stove Accessories
18597,B003QUT9OE,1.0,Coleman 8-Person Tent | Instant Family Tent,,"BUYER BEWARE: We own three Coleman tents and several of their other products generally, their quality is excellent. This particular tent was manufactured incorrectly.

One of the poles was assembled upside down so it won't slide into the groove to either snap into place or collapse. We've used this tent twice and have been able to get it to stand up with the defective pole by using guy lines to compensate. We thought we were doing something wrong but couldn't figure out what.

The real problem comes in taking it down. You can't slide the pole back in. We ended up loosening the screw and hammering it in requiring 4 people to hold it, at 5am, not fun. Instead of being the fastest tent to set up and take down it takes exponentially longer.

You won't find out about this defect until you set it up and try to take it down again. We might be able to take it apart and turn the pole to line up correctly and then reattach it. The problem is that its on the top part of the tent which will require assembling it and standing on two ladders while leaning over the tent. I can't figure out a way to do this safely and frankly, I don't think I should have to.

Coleman and/or Amazon, do you stand by your products?

UPDATE: Coleman is working with us to replace the tent. I'll update here if/when things are resolved.",Sports & Outdoors,Outdoor Recreation,Camping & Hiking,Tents & Shelters,Tents
8728,B000J032CE,3.0,Coleman Lantern Carry Case,"Protect your lantern with the Coleman Lantern Carry Case so it'll be ready to go the next time you head outdoors. This tough case helps protect against dents, scratches and broken globes. The base has room for extra mantles and miscellaneous other items. The case latch locks securely and is positioned at the top for easy loading and unloading. Simply let your lantern cool, place it on the base and place the lid on top and lock it, and you're ready to head on to your next adventure.","Works nothing special, I think the box the lamp came in is better, less bulky but less protection.",Sports & Outdoors,Outdoor Recreation,Camping & Hiking,Lights & Lanterns,Lanterns
10243,B00168PIQ6,4.0,Coleman One-Mantle Kerosene Lantern,"Illuminate your outdoor adventures with the Coleman One-Mantle Kerosene Lantern. This durable camping lantern features a one-mantle design that casts up to 784 lumens of high-intensity light. You can light the lantern with a quick match strike and dial in the desired brightness level with the adjustable dimmer knob. The high-temperature globe resists cracking and is protected by built-in spring clips, and the porcelain-coated ventilator helps resist corrosion and rust. A bail handle makes it easy to carry or hang the lantern, and the fuel tank provides a steady base when the lantern is placed on a table or other surface. This outdoor lantern lasts up to 5.75 hours on high with 2 pints of kerosene (sold separately). It comes with a pre-installed #11 mantle and a plastic bottle to help fill the pre-heater. Sometimes, you just can't beat a classic kerosene lantern to light up your campsite. This model is iconic lantern maker Coleman's brightest such device, offering high-intensity light output with the included #11 mantles. It provides up to 5.5 hours of burn time on one two-pint kerosene tank, and -- thanks to an easy-to-operate, single-knob control -- it's as intuitive to use as it is durable. The fuel tank is coated on the interior to hold up to repeated use, and a ""porcelain-ized"" ventilator resists rust. Includes an automatic tip cleaner. <b>The Coleman Limited Warranty</b><br> All Coleman products have a warranty against defects in material and workmanship, and details are included with your purchase. <b>About Coleman Outdoor Products</b><br> More than 100 years ago, an entrepreneurial young man named W.C. Coleman had an idea for manufacturing better lanterns in Wichita, Kansas. A century later, Coleman's current catalog features a wide-ranging array of products that make spending time outside a pleasure. The company crafts coolers that keep food and drinks cold for days, airbeds that are comfortable and won't deflate during the night, a complete line of bright and long-lasting LED lights, powerful portable grills that cook with an authentic open-grill flame, and more.","I love Coleman lanterns. This seems to be built with the quality of old. The mantle did char up after an hour of burning. I am using the high quality clear fuel that Lowes sells for heaters. I bought better quality mantles on eBay. Then I bought a new old stock glass chimney to replace the made in China one with the large made in China lettering. The replacement says made in USA, just like the rest of the lantern. I am now using a bit of Coleman gas mixed in, which some call the Amish mix. The color of the light is a bit yellow when compared to the white color of my Coleman gas lantern.",Sports & Outdoors,Outdoor Recreation,Camping & Hiking,Lights & Lanterns,Lanterns
1457,B0009PUR72,3.0,Coleman 12 oz. Enamel Mug,"Grab a refreshing drink at the campsite, BBQ or picnic with an impact-resistant Coleman 12 oz. Enamel Mug. Each lightweight, steel bowl is dishwasher-safe and coated in a durable, classic blue speckled enamel finish. They also feature rolled rims for sipping comfort.","Perfect size, but the handle is coming off at the top.",Sports & Outdoors,Outdoor Recreation,Camping & Hiking,Camp Kitchen,Dishes & Utensils
15465,B001RPFAFW,4.0,Coleman Montana 6-1239;x739; 6 Person Tent,"The Montana 6 tent from Coleman sleeps 6 campers and includes 1 large 'D' style door for easy entry/exit with a hooded fly to provide ventilation even in rain. A large hooded awning over the front door provides airflow for cross ventilation as well as nice place to lounge out of sun or rain.. Mesh vents on the roof provide additional ventilation and the rugged 1000D polyethylene floor is a bathtub style (wraps up the sides) for extreme weather protection and has welded seams, even in the corners, to guard against a leaky floor.Polyester fly snd wall fabric (450mm coating) are tough and durable..Windows and roof vents for maximum ventilation and comfort.Mesh roof aids in ventilation and reduces condensation.Shockcorded fiberglass frame for easy set up.Polyester fly is tough and durable and won't stretch when wet.1 zippered Electrical Access Port to run AC power into the tent.1 vented Cool Air Port for increased ventilation and comfort.1 interior storage pocket.Pin and ring pole to body connection is fast and simple.Polyethylene welcome mat for muddy shoes.External guy points to keep the tent stable in storms and high winds.Combination clips and continuous pole sleeves for a quick easy set up every time.Instructions sewn to carry bag so they are easy to find and hard to lose.All carry sacks and stakes included.Includes convenient flashlight loop on the ceiling.Fire retardant.Import..","Great, spacious tent.  Easy up.. Easy down.  Could not, tho, for the life of us, figure out the fly :/",Sports & Outdoors,Outdoor Recreation,Camping & Hiking,Tents & Shelters,Tents
5896,B0009PURKE,3.0,"Coleman Steel-Belted Portable Cooler, 54 Quart","Go back in time with cold food and drinks today when you take a Coleman 54 Quart Steel Belted Cooler along with you. It looks just like the one you remember with its classic design first developed in 1954. Large enough to hold 85 cans and tall enough to hold 2-liter bottles upright, you'll have plenty of space for refreshments for a whole group of people. Whether you're headed on an overnight camping trip, to a tailgate party, or out to a BBQ, the comfort-grip steel handles and stainless steel lid latch make getting to your destination easy, comfortable and secure. Once you arrive, the Have-A-Seat lid will ensure you always have a place to sit and relax while you enjoy the day with a cold drink in hand. When the fun is done, the leak-resistant channel drain makes it easy to empty any excess water without tilting the cooler, so you're ready for your next fun adventure. A Coleman Steel Belted Cooler will rekindle your fondest outdoor memories  and equip you to make many new ones.","3 stars because it looks really cool.  Ice retention, especially on hot days, is terrible.  Forget about using it in the sun on a hot summer day.  Your ice will melt very quickly.  The lid doesn't stay closed very well either.  This is great for fall camping or outdoor parties on cooler days.",Sports & Outdoors,Outdoor Recreation,Camping & Hiking,Camp Kitchen,Coolers
